Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
"""Beware the cool breeze, for it brings trickery."" - pandaren proverb",|cFFFFD200Drop:|r Island Expeditions|n,2467,143812,177221,774322,6,2,0,36,7,0
"The earth that's rumbling beneath your feet... is it quaking or laughing, or both?",|cFFFFD200Drop:|r Island Expeditions|n,2468,143810,177224,774323,6,2,0,36,7,0
The sprites that inhabit the islands of the Great Sea have thought of many traps to lure in unwary visitors.,|cFFFFD200Drop:|r Island Expeditions|n,2469,143808,177226,458176,0,2,0,41,7,0
"Littlehoof likes: bounding, bouncing, frolicking, and headbutts, in that order.",|cFFFFD200Drop:|r Island Expeditions|n,2471,143813,177219,1383844,4,2,0,6,7,0
"Wear gloves with this little guy, he loves to bite!",|cFFFFD200Drop:|r Island Expeditions|n,2472,143814,177217,1738684,8,2,0,6,7,0
"The bright scales of this rare wind serpent soak up the sunlight to keep it warm, even in shade.",|cFFFFD200Drop:|r Island Expeditions|n,2473,143815,280331,132209,2,2,0,6,7,0
Mechanical Toads can hop over seven million times before their gears begin to wear out.,|cFFFFD200Profession: |rBattle for Azeroth Alchemy,2474,143957,280617,1694136,9,2,3,6,7,0
"These creatures are able to control each arm individually, which allows for great multi-tasking, and the ability to give the best hugs.",|cFFFFD200Profession: |rBattle for Azeroth Alchemy,2475,143959,280619,254105,8,2,3,6,7,0
"The smallest of cuts can be devastating to this species, they start to leak all over the place.",|cFFFFD200Profession: |rBattle for Azeroth Alchemy,2476,143958,280618,1723701,4,2,3,6,7,0
"The horns of a crawg grow at a tremendous rate starting almost immediately after they are born, and is among the hardest of natural materials found on a living species.",|cFFFFD200Profession: |rBattle for Azeroth Alchemy,2477,143374,279435,237402,7,2,3,6,7,0
"No one knows who first started dressing up crabs in Azeroth, and it won't be stopping any time soon.",|cFFFFD200PvP:|r Honor Level 400 Reward|n|n|cFFFFD200Vendor: |rCaptain Roberts|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rMarshal Frazer|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rKnight-Captain Jessica|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,2478,144005,280728,2061889,8,594,5,6,7,0
"No one knows who first started dressing up crabs in Azeroth, and it won't be stopping any time soon.",|cFFFFD200PvP:|r Honor Level 400 Reward|n|n|cFFFFD200Vendor: |rSarah the Savage|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200PvP:|r Honor Level 5 Reward|n|n|cFFFFD200Vendor: |rViolet Shadowmend|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rLegionnaire Voladis|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,2479,144004,280727,2061890,8,338,5,6,7,0
Test Pet.,|cFFFFD200Drop:|r Test Pet|n,2480,144617,281878,133718,4,34,0,6,7,0
,,2481,145133,0,1711341,7,33840,-1,6,7,0
A Darkmoon balloon made to look like a wolf.,|cFFFFD200Vendor: |rCarl Goodup|n|cFFFFD200Zone: |rDarkmoon Island|n|cFFFFD200Cost: |r90|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h,2482,145948,283744,2341437,2,144,2,6,7,0
A Darkmoon balloon made to look like a murloc.,|cFFFFD200Vendor: |rCarl Goodup|n|cFFFFD200Zone: |rDarkmoon Island|n|cFFFFD200Cost: |r90|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h,2483,145947,283741,2341436,2,144,2,6,7,0
A Darkmoon balloon made to look like a horse.,|cFFFFD200Vendor: |rCarl Goodup|n|cFFFFD200Zone: |rDarkmoon Island|n|cFFFFD200Cost: |r90|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h,2484,145946,283740,2341435,2,144,2,6,7,0
,,2485,145968,0,2126350,3,32,-1,6,7,0
,,2486,145971,0,294474,4,32,-1,6,7,0
,,2487,145986,0,321487,9,32,-1,6,7,0
,,2488,145988,0,132996,9,1056,-1,6,7,0
,,2489,145990,0,894222,9,32,-1,6,7,0
,,2490,145995,0,1786409,9,32,-1,6,7,0
,,2492,146002,0,971291,9,32,-1,6,7,0
,,2493,146003,0,668552,9,32,-1,6,7,0
,,2494,146004,0,298587,9,32,-1,6,7,0
,,2495,146005,0,646782,3,1056,-1,6,7,0
,,2496,146006,0,133883,9,32,-1,6,7,0
,,2497,146148,0,133001,6,1056,-1,6,7,0
,,2498,146151,0,237032,6,1056,-1,6,7,0
,,2499,146150,0,133868,6,1056,-1,6,7,0
,,2500,146176,0,1336885,9,32,-1,6,7,0
,,2501,146001,0,133000,9,1056,-1,6,7,0
,,2502,146183,0,135790,6,32,-1,6,7,0
,,2503,146182,0,135862,6,32,-1,6,7,0
,,2504,146181,0,135851,6,32,-1,6,7,0
"The tarantulas that inhabit southern Redridge are smaller than their cousins elsewhere in Azeroth, but make up for their size with speed and ferocity.",|cFFFFD200Drop: |rGnollfeaster|n|cFFFFD200Zone: |rRedridge Mountains,2525,147221,285843,2027964,7,2,0,6,7,0
"Thought to be lost in a massive explosion, the smartest of engineers were able to rebuild Feathers into a magnificent mechanical creation.","|cFFFFD200Quest: |rShe's in a Happier Place
|cFFFFD200Zone: |rTanaris

|cFFFFD200Quest: |rHe's Dead, Jastor
|cFFFFD200Zone: |rTanaris",2526,147583,286474,2490921,9,2,1,6,7,0
There is a story told to some children that all winged creatures were unable to fly until Pa'ku provided enough wind to lift them off of the ground.,|cFFFFD200Drop: |rPa'ku's Aspect|n|cFFFFD200Zone: |rBattle of Dazar'alor,2527,147586,286483,1624588,2,2,0,6,7,0
A toad with Krag'wa's bloodline has an average expectancy to leap over seven million times during its lifetime.,|cFFFFD200Drop: |rPa'ku's Aspect|n|cFFFFD200Zone: |rBattle of Dazar'alor (Mythic),2528,147585,286484,2399289,8,2,0,6,7,0
"The large plates on the back of this lizard are made of a mysterious but highly conductive material, making it ideal to charge up and expel massive amounts of electricity.",|cFFFFD200Drop: |rPa'ku's Aspect|n|cFFFFD200Zone: |rBattle of Dazar'alor,2529,147587,286482,136103,7,2,0,6,7,0
"The Mechantula was created by an unknown gnomish Engineer. Rumor has it when the original schematic was found, it was in a room covered with dusty old webbing, but neither the original Mechantula or the engineer who drafted the schematic could be found.",|cFFFFD200Profession: |rBattle for Azeroth Engineering,2530,147619,286514,1511262,9,2,3,6,7,0
"Mechanical Cockroaches are less likely to survive an apocalypse than an actual living cockroach, making this one of the more questionable feats of engineering.",|cFFFFD200Vendor: |rMicro Zoox|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r1|Hitem:165835|h|TInterface\ICONS\INV_Misc_EngGizmos_35.blp:0|t|h,2531,147671,286574,294474,9,2,2,6,7,0
The radiation from all of the machinery in Gnomeregan gives these rats a soft green glow when looked at in absolute darkness.,|cFFFFD200Vendor: |rMicro Zoox|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r2|Hitem:165835|h|TInterface\ICONS\INV_Misc_EngGizmos_35.blp:0|t|h,2532,147679,286576,2126350,3,2,2,6,7,0
"The Alarm-O-Dog was built for security purposes, but people really wanted one for their home because they are so darn cute.",|cFFFFD200Vendor: |rMicro Zoox|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r3|Hitem:165835|h|TInterface\ICONS\INV_Misc_EngGizmos_35.blp:0|t|h,2533,147692,286582,1567069,9,2,2,6,7,0
"Nobody is sure why someone thought making a miniature version of the machines in Gnomeregan was a good idea, but they sure are fun to play with.",|cFFFFD200Achievement: |rPet Battle Challenge: Gnomeregan|n|cFFFFD200Category: |rPet Battles,2534,147838,286790,132241,9,82,5,6,7,0
"The eerie magic in Drustvar has caused some unimaginable creatures to show up. Some still lurk in the shadows, others seem to be made out of shadows.",|cFFFFD200Achievement: |rFamily Battler|n|cFFFFD200Category: |rBattle,2535,147884,286837,136221,5,82,5,6,7,0
"The raptors of Zandalar have their feathers at a very young age, making them seem like easy prey to an unsuspecting predator. In reality, these little terrors eat everything they want to and are prey to almost no other species.",|cFFFFD200Pet Battle: |rZuldazar,2537,148517,0,2459292,7,26,4,6,7,0
"Like many other species, you can get a rough guess of how large the raptor will be as a fully grown adult by the size of its largest claw.",|cFFFFD200Drop: |rN'chala the Egg Thief|n|cFFFFD200Zone: |rZuldazar,2538,148520,287997,2459296,7,2,0,6,7,0
"One of the earliest recorded victories in a large battle on Zandalar depicted mighty warriors riding into battle on armored raptors. The legend has it that the warrior did not choose their raptor, but that the raptor would choose the warrior.",|cFFFFD200Vendor: |rProvisioner Stoutforge|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r100|Hcurrency:1717|h|TInterface\ICONS\INV_AllianceWarEffort.BLP:0|t|h,2539,148524,288006,2459293,7,2,2,6,7,0
"During certain times of the day, the sunlight can cause a reflection on the feathers of the red tinted raptors causing them to look more like flames than feathers.",|cFFFFD200Vendor: |rProvisioner Mukra|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r100|Hcurrency:1716|h|TInterface\ICONS\INV_HordeWarEffort.BLP:0|t|h,2540,148525,288009,2459294,7,2,2,6,7,0
This upper class parrot is only for the most distinguished of sailors.,,2541,148542,288054,1716281,2,34,-1,6,7,0
The Sentinel Owls of Darkshore are forever protective of their homeland.,|cFFFFD200Drop:|r Burninator Mark V|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Athil Dewfire|n|cFFFFD200Zone:|r Darkshore,2544,148781,288486,1387709,2,2,0,6,7,0
"When Cyclarus came to Darkshore, small cyclones appeared all over the place. Some of them dissipated over time, others found their way back to Cyclarus and were absorbed into the surrounding winds.",|cFFFFD200Drop: |rCyclarus|n|cFFFFD200Zone: |rDarkshore,2545,148784,288582,132119,6,2,0,6,7,0
This is what happens when you try to one-up Pip Quickwit's tall tales of being stuck inside of dangerous creatures.,"|cFFFFD200Drop: |rConflagros
|cFFFFD200Zone: |rDarkshore",2546,148825,288592,1269439,3,2,0,6,7,0
Hydrath Water Droplets are also an excellent skin moisturizer.,|cFFFFD200Drop: |rHydrath|n|cFFFFD200Zone: |rDarkshore,2547,148841,288595,636335,6,2,0,6,7,0
A lone Ancient of Lore in Darnassus managed to save this Treant in its final actions with a magical aura to prevent the flames from burning it any further.,|cFFFFD200Drop:|r Zim'kaga|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Onu|n|cFFFFD200Zone:|r Darkshore,2548,148843,288597,135829,6,2,0,6,7,0
This Jelly has seen better days. Now it sees through fifty different eyes.,|cFFFFD200Drop: |rSoggoth the Slitherer|n|cFFFFD200Zone: |rDarkshore,2549,148844,288598,537022,5,2,0,6,7,0
"Once a mighty warrior of the n'raqi, Zur'aj's power was stolen and absorbed by an unknown rival.",|cFFFFD200Drop: |rTwilight Prophet Graeme|n|cFFFFD200Zone: |rDarkshore,2550,148846,288600,1386549,5,2,0,6,7,0
The playful kicks of these baby moose are enough to knock an orc flat on his back.,|cFFFFD200Drop:|r Island Expeditions|n,2551,148976,288867,1387706,7,2,0,6,7,0
"We don't know much about this species, but we do know this: bats aren't bugs.",|cFFFFD200Drop:|r Island Expeditions|n,2552,148979,288868,132182,2,2,2,6,7,0
Get it while it lasts.,|cFFFFD200Drop:|r Island Expeditions|n,2553,148981,288870,1100170,3,2,0,6,7,0
The needleback porcupines have survived life in island climates by evolving to be extra lucky.,|cFFFFD200Drop:|r Island Expeditions|n,2554,148982,288875,644001,4,2,0,6,7,0
Albino ravens are incredibly rare and highly prized amongst the traders of the Great Sea.,|cFFFFD200Vendor: |rCaptain Klarisa|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r200|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200Vendor: |rCaptain Zen'taga|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r200|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h,2555,148985,288890,1733738,2,2,2,6,7,0
"Though barely a hatchling, its claws are already sharp enough to pierce the flesh of many smaller critters.",|cFFFFD200Drop:|r Island Expeditions|n,2556,148984,288889,1733737,2,2,0,6,7,0
"Firesting wasps are said to have one of the worst bites of any wasp species, causing a pain like a burning blaze.",|cFFFFD200Drop:|r Island Expeditions|n,2557,148988,288895,2027905,2,2,0,6,7,0
Lord Woofington was given his title after the rest of the denizens of Havenswood succumbed to madness.,|cFFFFD200Drop:|r Island Expeditions|n|n,2558,148989,288901,877481,7,2,0,6,7,0
It has one solution to all of its problems: give em' a lashing.,|cFFFFD200Drop:|r Island Expeditions|n,2559,148990,288910,2399293,8,2,0,6,7,0
"Key activities include: rolling over, sunning self, whimpering for belly scratches, and enjoying belly scratches.",|cFFFFD200Drop:|r Island Expeditions|n|n,2560,148991,288914,797544,7,2,0,33,7,0
These whelps are frequently captured by the denizens of Jorundall when still young and trainable.,|cFFFFD200Drop:|r Island Expeditions|n,2561,148995,288916,134154,1,2,0,6,7,0
"The crimson species of octopode grows larger and hardier than others, and is capable of sustaining crushing pressure in the depths.",|cFFFFD200Vendor: |rCaptain Klarisa|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r100|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200Vendor: |rCaptain Zen'taga|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r100|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h,2562,148997,288919,2101158,8,2,2,6,7,0
It is an honor in the Sentinel Army to be entrusted with the care of an owl born from the boughs of the great tree Teldrassil.,|cFFFFD200Quest: |rA New Hope|n|cFFFFD200Zone: |rDarkshore|n|n|cFFFFD200Drop:|r Orwell Stevenson|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Grimhorn|n|cFFFFD200Zone:|r Darkshore,2563,149205,289359,1387709,2,2,1,6,7,0
The convenient part of robots that fight each other is that you can just put them back together. Step two is to attach a giant laser cannon to ensure you win the next battle.,|cFFFFD200Drop:|r Dookthar the Destroyer|n|cFFFFD200Zone:|r Vol'dun|n,2564,149348,289604,1509628,9,2,0,6,7,0
Anyone serious about using a mechanical spider in battle knows that you need to buy replacement legs in bulk. Those things are fragile.,|cFFFFD200Drop:|r Arachni|n|cFFFFD200Zone:|r Vol'dun|n,2565,149361,289605,1511262,9,2,0,6,7,0
The Albatross is capable of flying further than any other species of bird on all of Azeroth.,|cFFFFD200Drop:|r Proudmoore Admiralty Supplies,2566,149363,289606,132923,2,2,0,6,7,0
"Unlike most other bat species, the crimson bats are actually blind and rely entirely on echolocation to get around.",|cFFFFD200Drop:|r Talanji's Expedition Supplies,2567,149372,289622,2103883,2,2,0,6,7,0
"The feathers of the cobalt raven glow eerily in the moonlight, making them easy to spot during the night.",|cFFFFD200Drop:|r Order of Embers Supplies|n,2568,149375,289629,136076,2,2,0,6,7,0
The Abyssal Eels are able to swallow and digest something up to twice the width of their body.,|cFFFFD200Drop:|r Storm's Wake Supplies|n,2569,149376,289633,2027957,8,2,0,6,7,0
Mr. Crabs was victorious in a lengthy brawl amongst nearly a dozen other hermit crabs to claim his current shell.,|cFFFFD200World Event:|r Children's Week,2575,150098,291203,2027914,8,2,1,6,7,0
Beakbert's favorite food is a ravenberry.,|cFFFFD200World Event:|r Children's Week,2576,150119,291214,1738683,8,2,1,6,7,0
"The skin of a teal frog sometimes shimmers just right in the sunlight, providing excellent camouflage when on the surface of the water.",|cFFFFD200World Event:|r Children's Week,2577,150120,291215,2399261,8,2,1,6,7,0
Saurolisk scales are a surprisingly flexible but durable material that are often used to reinforce or mend things that are broken or worn through.,|cFFFFD200World Event:|r Children's Week,2578,150126,291223,2027841,1,2,1,6,7,0
Quilen were the favored companions of the ancient Mogu race due to their loyal nature.,|cFFFFD200Drop: |rThe Stone Guard|n|cFFFFD200Zone: |rMogu'shan Vaults,2579,150354,291513,645792,7,2,0,6,7,0
Crossing into the spirit world too often can be dangerous for your health.,|cFFFFD200Drop: |rGara'jal the Spiritbinder|n|cFFFFD200Zone: |rMogu'shan Vaults,2580,150356,291515,801002,3,2,0,6,7,0
"The Engine of Nalak'sha is defended by many mighty beings, and many tiny beings.",|cFFFFD200Drop: |rElegon|n|cFFFFD200Zone: |rMogu'shan Vaults,2581,150357,291517,2622569,5,2,0,6,7,0
"For being an inanimate object for many centuries, this statue sure moves around really well.",|cFFFFD200Drop: |rQin-xi|n|cFFFFD200Zone: |rMogu'shan Vaults,2582,150360,291533,646675,5,2,0,254,7,0
This little cloud serpent's favorite activity is chasing its own tail.,|cFFFFD200Drop: |rTsulong|n|cFFFFD200Zone: |rTerrace of Endless Spring,2583,150365,291537,1247267,1,2,0,6,7,0
The elemental spirits of Pandaria have been known to plan tricks to play on unsuspecting visitors years in advance.,|cFFFFD200Drop: |rLei Shi|n|cFFFFD200Zone: |rTerrace of Endless Spring,2584,150372,291537,774324,6,2,0,6,7,0
"Don't let these eat after midnight, legend has it that it's very dangerous.",|cFFFFD200Drop: |rImperial Vizier Zor'lok|n|cFFFFD200Zone: |rHeart of Fear,2585,150374,291548,624012,2,2,0,6,7,0
The glow eminating from these is both calming and eerie at the same time when in total darkness.,|cFFFFD200Drop: |rBlade Lord Ta'yak|n|cFFFFD200Zone: |rHeart of Fear,2586,150375,291549,2626043,2,2,0,6,7,0
"The kunchong are extremely aggressive and will eat just about anything they can as soon as they are able to walk. If they can't eat it, they will smash it instead.",|cFFFFD200Drop: |rGaralon|n|cFFFFD200Zone: |rHeart of Fear,2587,150377,291553,624010,7,2,0,6,7,0
"The mantid are extremely reliant upon amber for many things, and even use it in some of their magic.",|cFFFFD200Drop: |rAmber-Shaper Un'sok|n|cFFFFD200Zone: |rHeart of Fear,2589,150380,291556,646670,5,2,0,6,7,0
"As a spawn of the most dangerous sha, this little monster has some big plans, but needs to wait a few thousand years first.",|cFFFFD200Drop: |rGrand Empress Shek'zeer|n|cFFFFD200Zone: |rHeart of Fear,2590,150381,291560,135782,6,2,0,6,7,0
This thing is equally as evil as it is adorable.,|cFFFFD200Achievement: |rRaiding with Leashes VI: Pets of Pandaria|n|cFFFFD200Category: |rCollect,2591,150385,291561,2735130,6,82,5,6,7,0
,,2592,150858,0,1338622,7,1056,-1,6,7,0
,,2593,150906,0,294474,4,32,-1,6,7,0
,,2594,150907,0,463491,4,32,-1,6,7,0
,,2595,150908,0,646782,3,32,-1,6,7,0
,,2596,150910,0,136194,5,32,-1,6,7,0
,,2597,150911,0,237373,3,32,-1,6,7,0
,,2598,150912,0,132196,3,32,-1,6,7,0
,,2599,150913,0,134180,5,32,-1,6,7,0
,,2600,150914,0,236548,3,32,-1,6,7,0
,,2601,150915,0,458967,3,32,-1,6,7,0
,,2602,150917,0,236458,3,1056,-1,6,7,0
,,2603,150918,0,1100170,3,1056,-1,6,7,0
,,2605,150919,0,134179,3,32,-1,6,7,0
,,2606,150920,0,1354171,1,32,-1,6,7,0
,,2607,150921,0,254094,3,32,-1,6,7,0
,,2608,150922,0,2492254,3,1056,-1,6,7,0
,,2609,150923,0,1500940,5,32,-1,6,7,0
,,2611,150924,0,2492256,5,32,-1,6,7,0
,,2612,150925,0,134180,5,1056,-1,6,7,0
,,2613,150929,0,133729,3,1056,-1,6,7,0
"This pocket-sized Lord of Blackrock is too small to call out any classes, but he can still dish up a good insult.",|cFFFFD200WoW's 15th Anniversary|r|n,2621,151779,294206,2615850,1,82,6,6,7,0
These dazzling hatchlings have a distinctive coat color that has been highly sought after by leatherworkers for generations.,|cFFFFD200World Event:|r Feast of Winter Veil |n,2622,151780,294211,2741548,7,2130,6,6,7,0
"Don't be fooled by Dottie's soft coat and big eyes, her tiny, sharp teeth are for more than just munching on grass.",|cFFFFD200In-Game Shop|r,2623,151788,294231,2735061,7,82,9,6,7,0
