Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
Sinister Gladiator's Proto-Drake,|cFFFFD200Achievement:|r Gladiator: Battle for Azeroth Season 2|n|cFFFFD200Category:|r Player vs. Player|n,They say that proto-drakes can smell fear. This iron-bound monster FEEDS off of it.,1031,248,192,5,262023,0,0,44,0,0
Notorious Gladiator's Proto-Drake,|cFFFFD200Achievement:|r Gladiator: Battle for Azeroth Season 3|n|cFFFFD200Category:|r Player vs. Player|n,They say that proto-drakes can smell fear. This iron-bound monster FEEDS off of it.,1032,248,192,5,262024,0,0,44,0,0
Corrupted Gladiator's Proto-Drake,|cFFFFD200Achievement:|r Gladiator: Battle for Azeroth Season 4|n|cFFFFD200Category:|r Player vs. Player|n,They say that proto-drakes can smell fear. This iron-bound monster FEEDS off of it.,1035,248,192,5,262027,0,0,44,0,0
Zandalari Direhorn,|cFFFFD200Achievement: |rAllied Races: Zandalari Troll,The Zandalari pride themselves on being the first to raise and train all of the most ferocious lizards on Azeroth.,1038,230,68,5,263707,20069,0,43,0,0
Mighty Caravan Brutosaur,|cFFFFD200Vendor: |rTalutu|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r5000000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTricky Nick|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r5000000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Brutosaurs are used by the Zandalari Empire as both weapons of war and enormous, mobile trading posts.",1039,230,64,2,264058,0,0,4,0,0
Tomb Stalker,|cFFFFD200Drop: |rKing Dazar|n|cFFFFD200Zone: |rKings' Rest (Mythic)|n|n|cFFFFD200Treasure: |rChallenger's Cache|n|cFFFFD200Zone: |rKings' Rest,These fierce beasts are entombed alongside kings so they may carry their masters through the afterlife.,1040,230,0,0,266058,0,0,4,0,0
Siltwing Albatross,|cFFFFD200Vendor: |rCaptain Klarisa|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r1000|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200Vendor: |rCaptain Zen'taga|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r1000|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h,"One of the rarest of birds seen on the islands of the Great Sea, and a prized possession amongst traders, if they can capture it.",1042,248,128,2,266925,0,0,4,0,0
Kua'fon,"|cFFFFD200Quest:|r Down, But Not Out|n|cFFFFD200Zone:|r Zuldazar|n","Once a little hatchling, raised into a mighty pterrordax by a loving handler. He never did learn to fly.",1043,398,64,1,267270,0,0,4,0,0
Mag'har Direwolf,|cFFFFD200Achievement:|r Allied Races: Mag'har Orc|n,"Native to Draenor, these wolves are preferred by the Mag'har for their ferocity, loyalty, and for something to snuggle on those cool winter nights.",1044,230,68,5,267274,0,0,4,0,0
Vicious War Clefthoof,|cFFFFD200Vendor: |rDeathguard Netharian|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,"The Mag'har bred clefthooves not only as sturdy pack animals, but also powerful instruments of war.",1045,230,4,2,270560,0,0,43,0,0
Darkforge Ram,|cFFFFD200Paladin|r |n,A loyal steed to the defenders of Ironforge.,1046,230,4,1,270562,62230,0,4,0,0
Dawnforge Ram,|cFFFFD200Paladin|r |n,A loyal steed to the defenders of Ironforge.,1047,230,4,1,270564,62229,0,4,0,0
Dark Iron Core Hound,|cFFFFD200Achievement: |rAllied Races: Dark Iron Dwarf,You don't get dogs hotter than this.,1048,230,68,5,271646,20068,0,4,0,0
Undercity Plaguebat,|cFFFFD200Quest:|r Killer Queen|n,One of the last of the giant bats to escape Undercity following the siege of Lordaeron.,1049,248,68,1,272472,0,0,4,0,0
Vicious War Riverbeast,|cFFFFD200Vendor: |rNecrolord Sipe|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,"Riverbeasts are actually one of the most dangerous animals on Azeroth, despite their appearance.",1050,230,4,2,272481,0,0,45,0,0
The Dreadwake,|cFFFFD200In-Game Shop|r |n,"A ship unlike any other, held aloft by a gift from an unknown kraken-faced god of the deeps.",1051,248,0,9,272770,0,0,43,0,0
Underrot Crawg,|cFFFFD200Drop: |rUnbound Abomination|n|cFFFFD200Zone: |rThe Underrot (Mythic)|n|n|cFFFFD200Treasure: |rChallenger's Cache|n|cFFFFD200Zone: |rThe Underrot,The eternal twilight of the Underrot has robbed this crawg of all pigmentation.,1053,230,0,0,273541,0,0,4,0,0
Teldrassil Hippogryph,|cFFFFD200Quest: |rFrom the Ashes...,"One of the last of the great armored hippogryphs to escape the burning of Teldrassil, it carried the last few citizens it could to safety before collapsing of exhaustion.",1054,248,68,1,274610,0,0,4,0,0
Nazjatar Blood Serpent,|cFFFFD200Drop: |rAdherent of the Abyss|n|cFFFFD200Zone: |rStormsong Valley,Monstrous serpents riddled with corruption serve as mounts for N'zoth's high-ranking lieutenants in the Great Sea.,1057,248,64,0,275623,0,0,4,0,0
Cobalt Pterrordax,|cFFFFD200Vendor: |rNatal'hakata|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Faction: |rZandalari Empire - Exalted|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,These pterrordax keep vigil for enemy fleets soaring above the coasts of Zandalar.,1058,248,4,2,275837,0,0,4,0,0
Captured Swampstalker,|cFFFFD200Vendor: |rProvisioner Lija|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Faction: |rTalanji's Expedition - Exalted|n|cFFFFD200Cost: |r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,A swamp-dwelling subspecies of pterrordax known to feast on young bloodfeasters.,1059,248,4,2,275838,0,0,4,0,0
Voldunai Dunescraper,|cFFFFD200Vendor: |rHoarder Jena|n|cFFFFD200Zone: |rVol'dun|n|cFFFFD200Faction: |rVoldunai - Exalted|n|cFFFFD200Cost: |r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,These brightly-colored fliers are rarely captured in the wild due to their naturally untrusting natures.,1060,248,4,2,275840,0,0,4,0,0
Expedition Bloodswarmer,|cFFFFD200Vendor: |rProvisioner Lija|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Faction: |rTalanji's Expedition - Exalted|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Orphaned during the rout of the Blood Trolls, this bloodswarmer has been retrained by Talanji's handlers.",1061,248,4,2,275841,0,0,4,0,0
Dusky Waycrest Gryphon,|cFFFFD200Vendor: |rQuartermaster Alcorn|n|cFFFFD200Zone: |rDrustvar|n|cFFFFD200Faction: |rOrder of Embers - Exalted|n|cFFFFD200Cost: |r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Common to the dark forests of Drustvar, these gryphon are silent and swift. Their prowess at operating on their own or as mounts lends them to be used for ambush and shock tactics.",1062,248,4,2,275859,0,0,4,0,0
Stormsong Coastwatcher,|cFFFFD200Vendor: |rSister Lilyana|n|cFFFFD200Zone: |rStormsong Valley|n|cFFFFD200Faction: |rStorm's Wake - Exalted|n|cFFFFD200Cost: |r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Tasked with keeping watch on the seas for approaching dangers, the Stormsong Coastwatchers fly constant patrols.",1063,248,4,2,275866,0,0,4,0,0
Proudmoore Sea Scout,|cFFFFD200Vendor: |rProvisioner Fray|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Faction: |rProudmoore Admiralty - Exalted|n|cFFFFD200Cost: |r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Only a few gryphons are selected to be Sea Scouts operating from flag ships in the fleet. Their long range reconnaissance is an integral part of Kul Tiran sea dominance.,1064,248,4,2,275868,0,0,4,0,0
Darkforge Ram,,,1069,291,264,-1,276112,0,0,4,0,0
Dawnforge Ram,,,1071,291,264,-1,276111,0,0,4,0,0
Great Sea Ray,|cFFFFD200Profession:|r Fishing|n,The rays of the great sea can travel for many miles in great migratory patterns.,1166,254,2064,3,278803,0,0,4,0,0
Frostshard Infernal,|cFFFFD200Achievement: |rNo Stable Big Enough|n|cFFFFD200Category: |rMounts,These icy minions come from an unknown plane far from this one.,1167,230,0,0,213350,0,0,45,0,0
Surf Jelly,|cFFFFD200Drop:|r Island Expeditions|n,The time between being stung and being enveloped and devoured is short enough to consider not swimming in the Great Sea.,1169,254,2064,0,278979,0,1,44,0,0
Conqueror's Scythemaw,|cFFFFD200Achievement: |rConqueror of Azeroth|n|cFFFFD200Category: |rWorld,The battle-hardened shell of this mighty beast can turn aside even the most hefty hammer or sharpened spear.,1172,230,0,5,279454,0,0,4,0,0
Broken Highland Mustang,|cFFFFD200Drop: |rKnight-Captain Aldrin|n|cFFFFD200Zone: |rArathi Highlands,"One of the Arathi horses, taken and broken by the Horde conquerors of Stromgarde.",1173,230,4,0,279457,0,0,43,0,0
Highland Mustang,|cFFFFD200Drop: |rDoomrider Helgrim|n|cFFFFD200Zone: |rArathi Highlands,"A valiant steed on the Arathi Highlands, it knows no fear.",1174,230,4,0,279456,0,0,43,0,0
Twilight Avenger,|cFFFFD200Drop:|r Island Expeditions|n,"Little is known about the fate of the twilight dragonflight, though they seem to exist in numbers in Grim Batol to this day.",1175,248,128,0,279466,0,0,4,0,0
Craghorn Chasm-Leaper,|cFFFFD200Drop:|r Island Expeditions|n,These mighty leapers have adapted to island life by learning to catch seagulls swooping through crags and fissures.,1176,230,0,6,279467,0,0,45,0,0
Qinsho's Eternal Hound,|cFFFFD200Drop:|r Island Expeditions|n,Qinsho wrought his eternal guardian from pure gold and imbued it with the resilience of the earth.,1178,230,0,5,279469,0,0,4,0,0
Palehide Direhorn,|cFFFFD200Vendor: |rTalutu|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r500000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTricky Nick|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r500000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Pale-skinned direhorns are quite rare, justifying the expense.",1179,230,0,2,279474,0,0,4,0,0
Swift Albino Raptor,|cFFFFD200Drop: |rBeastrider Kama|n|cFFFFD200Zone: |rArathi Highlands,The Witherbark warrior Beastrider Kama once cut bloody swathes of terror across the Arathi Highlands astride such a monster.,1180,230,0,0,279569,0,0,4,0,0
Lil' Donkey,|cFFFFD200Drop: |rOverseer Krix|n|cFFFFD200Zone: |rArathi Highlands,"Likely stolen from Newstead in the Arathi Highlands, this stalwart little donkey was destined to be eaten by kobolds.",1182,230,0,0,279608,0,0,43,0,0
Skullripper,|cFFFFD200Drop: |rSkullripper|n|cFFFFD200Zone: |rArathi Highlands,She's a clever girl.,1183,230,0,0,279611,0,0,4,0,0
Witherbark Direwing,|cFFFFD200Drop: |rNimar the Slayer|n|cFFFFD200Zone: |rArathi Highlands,"Only a handful of these giant bats remain in the Arathi Highlands, carefully raised by the Witherbark forest trolls who first brought them here.",1185,248,4,0,279868,0,0,4,0,0
Pureheart Courser,|cFFFFD200Achievement: |r100 Exalted Reputations|n|cFFFFD200Category: |rReputation,"These coursers have long been known to exist, but only befriend those that have gone to great lengths for friendship.",1190,248,0,0,280730,0,0,4,0,0
Frenzied Feltalon,|cFFFFD200Achievement: |rA Horde of Hoofbeats|n|cFFFFD200Category: |rMounts,"The Legion experimented with the corruption of many different types of wildlife, such as this fiery bird species from a molten world.",1191,230,0,0,280729,0,0,4,0,0
Prestigious Bloodforged Courser,|cFFFFD200Achievement: |rHonor Level 500|n|cFFFFD200Category: |rHonor,"Forged in a fiery hatred, the offspring of a nightmare and a dream, this steed feeds on grains grown with the tears of your enemies.",1192,248,64,5,281044,0,0,4,0,0
Meat Wagon,|cFFFFD200Promotion|r |n,"A favorite unit of the Lich King, both for its power as a siege weapon, and the satisfying sound of flung meat.",1193,230,0,7,281554,0,0,45,0,0
Vicious White Warsaber,|cFFFFD200Vendor: |rNecrolord Sipe|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|Hitem:103533|h|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t|h,"If you try to give it a belly scratch, you're asking for trouble.",1194,230,4,2,281888,0,0,4,0,0
Vicious Black Warsaber,|cFFFFD200Vendor: |rNecrolord Sipe|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|Hitem:103533|h|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t|h,The only thing these big cats bring home as gifts are the severed limbs of your enemies.,1195,230,4,2,281887,0,0,4,0,0
Vicious Black Bonesteed,|cFFFFD200Vendor: |rDeathguard Netharian|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,"These skeletal steeds know no fear, eat no grains, and can travel impossible distances.",1196,230,4,2,281890,0,0,45,0,0
Vicious White Bonesteed,|cFFFFD200Vendor: |rDeathguard Netharian|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t,There are few other ways to ride in to battle that feature as many spikes and bones.,1197,230,4,2,281889,0,0,45,0,0
Kul Tiran Charger,|cFFFFD200Achievement: |rAllied Races: Kul Tiran Human,"The Kul Tiran military prides itself on mastery of both sea, through a vast navy, and land, with armed cavalry.",1198,230,68,5,282682,20068,0,4,0,0
Blackpaw,|cFFFFD200Drop:|r Agathe Wyrmwood|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Blackpaw|n|cFFFFD200Zone:|r Darkshore,"Blackpaw was just hibernating, minding his own business, and then suddenly there was a warfront.",1199,230,0,0,288438,0,0,4,0,0
Ashenvale Chimaera,|cFFFFD200Drop:|r Alash'anir|n|cFFFFD200Zone:|r Darkshore|n,"Ashenvale chimaeras were used frequently by the Kaldorei to decimate structures in battles against the humans, orcs, and undead.",1200,248,128,0,288495,0,0,4,0,0
Frightened Kodo,|cFFFFD200Drop:|r Frightened Kodo|n|cFFFFD200Zone:|r Darkshore|n,Nothing frightens a kodo like seeing a bear with antlers.,1201,230,0,0,288499,0,0,4,0,0
Umber Nightsaber,|cFFFFD200Drop:|r Moxo the Beheader|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Athil Dewfire|n|cFFFFD200Zone:|r Darkshore,"Nightsabers are an integral part of the Kaldorei's army, serving as both mount and assault weapon in one.",1203,230,0,0,288503,0,0,4,0,0
Sandy Nightsaber,|cFFFFD200Vendor: |rProvisioner Stoutforge|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r350|Hcurrency:1717|h|TInterface\ICONS\UI_Alliance_7LegionMedal.BLP:0|t|h|n|n|cFFFFD200Vendor: |rProvisioner Mukra|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r350|Hcurrency:1717|h|TInterface\ICONS\UI_Alliance_7LegionMedal.BLP:0|t|h,"A rare color for a nightsaber, and rarely seen, they are prized amongst huntresses.",1204,230,0,2,288506,0,0,4,0,0
Kaldorei Nightsaber,|cFFFFD200Drop:|r Croz Bloodrage|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Shadowclaw|n|cFFFFD200Zone:|r Darkshore,The connection between a nightsaber and its hunter or huntress is nearly inseparable.,1205,230,0,0,288505,0,0,4,0,0
Blue Marsh Hopper,|cFFFFD200Vendor: |rGottum|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Cost: |r333333|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,That squishing sound every time it takes a step? That's a feature.,1206,230,0,2,288587,0,0,4,0,0
Yellow Marsh Hopper,|cFFFFD200Vendor: |rGottum|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Cost: |r333333|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"No one makes giant, slimy spawns like Krag'wa the Huge.",1207,230,0,2,288589,0,0,4,0,0
Saltwater Seahorse,|cFFFFD200Vendor: |rCaptain Klarisa|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r500|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200Vendor: |rCaptain Zen'taga|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r500|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h,"These giant seahorses are naturally curious, and are often found exploring sunken ship wreckage for shiny things.",1208,254,2064,2,288711,0,0,45,0,0
Stonehide Elderhorn,|cFFFFD200Drop:|r Island Expeditions,"Stonehide elderhorns, one of the few types of moose to inhabit island climates, have thinner fur than most elderhorns.",1209,230,0,0,288712,0,0,45,0,0
Bloodthirsty Dreadwing,|cFFFFD200Vendor: |rProvisioner Mukra|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r750|Hcurrency:1716|h|TInterface\ICONS\INV_HordeWarEffort.BLP:0|t|h,"The forsaken prefer the use of these bloodthirsty hunters, both for their speed as a mount, and the psychological effect they have on their enemies.",1210,248,4,2,288714,0,0,4,0,0
Bloodgorged Hunter,|cFFFFD200Drop: |rIsland Expeditions,"If he wasn't so full, you wouldn't have caught him.",1211,248,0,0,288720,0,0,4,0,0
Island Thunderscale,|cFFFFD200Drop:|r Island Expeditions,"One of the larger native dragon species on Azeroth, this subspecies subsists almost entirely on fish. And fishermen.",1212,248,128,0,288721,0,0,4,0,0
Risen Mare,|cFFFFD200Drop:|r Island Expeditions|n,Something terrible happened in the lost town of Havenswood.,1213,230,0,0,288722,0,0,4,0,0
Azureshell Krolusk,|cFFFFD200Vendor: |rProvisioner Stoutforge|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r200|Hcurrency:1717|h|TInterface\ICONS\INV_AllianceWarEffort.BLP:0|t|h,"Captured from the desolate sands of Vol'dun, this mount is surprisingly docile in captivity.",1214,230,4,2,288736,0,0,4,0,0
Rubyshell Krolusk,|cFFFFD200Vendor: |rProvisioner Mukra|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r200|Hcurrency:1716|h|TInterface\ICONS\INV_HordeWarEffort.BLP:0|t|h,"Captured from the desolate sands of Vol'dun, this mount is surprisingly docile in captivity.",1215,230,4,2,288735,0,0,4,0,0
Priestess' Moonsaber,|cFFFFD200Vendor: |rProvisioner Stoutforge|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r750|Hcurrency:1717|h|TInterface\ICONS\INV_AllianceWarEffort.BLP:0|t|h,"Once these elegant cats were only given to high-ranking priestesses of Elune, but now they ride into battle with all manner of champion, in the service of vengeance.",1216,248,4,2,288740,0,1.5,4,0,0
G.M.O.D.,|cFFFFD200Drop:|r High Tinker Mekkatorque|n|cFFFFD200Zone:|r Battle of Dazar'alor,"Garishly sporting extreme amounts of goblin flair, Gallywix commissioned his Mech of Death to one up Mekkatorque in combat and more importantly in style.",1217,248,2,0,289083,0,0,311,0,0
Dazar'alor Windreaver,|cFFFFD200Achievement:|r Glory of the Dazar'alor Raider|n|cFFFFD200Category:|r Dungeons & Raids|n,"Soaring high above the Battle of Dazar'alor, these beasts are drawn to the most cunning of victors.",1218,248,0,5,289101,0,0,4,0,0
Glacial Tidestorm,|cFFFFD200Drop:|r Jaina Proudmoore (Mythic)|n|cFFFFD200Zone:|r Battle of Dazar'alor,"Though she commands a variety of magical powers, Jaina has always been most proficient at summoning powerful elementals of water and ice.",1219,248,0,0,289555,0,0,4,0,0
Bruce,|cFFFFD200Quest: |rComplete the Brawler's Guild Questline,BRUCE!,1220,230,0,1,289639,0,0,4,0,0
"Hogrus, Swine of Good Fortune",|cFFFFD200In-Game Shop|r,"Hogrus was first seen by Emperor Shaohao on the third day of his meditation, and is considered by the Pandaren to be a sign of good fortune to come to those who take action.",1221,248,0,9,290134,0,0,44,0,0
Vulpine Familiar,|cFFFFD200In-Game Shop|r,"A fiercely intelligent and curious species, these fox-like creatures have travelled the Great Dark Beyond and found their way to Azeroth. Drawn to Azeroth's champions, they seek adventure and companionship.",1222,248,0,9,290133,0,0,4,0,0
Sylverian Dreamer,|cFFFFD200In-Game Shop|r,"An artist in the magical city of Dalaran fell asleep on her brush, and dreamed of painting a beautiful feathered dragon. Her artwork lept from the page, and when she awoke, she found it sleeping gently beside her.",1223,248,0,9,290132,0,0,4,0,0
