Name_lang,InitialRotation_0,InitialRotation_1,InitialRotation_2,ID,GameObjectID,Flags,Type,ModelType,ModelFileDataID,ThumbnailFileDataID,WeightCost,ItemID,InitialScale,FirstTimeAcquisitionXP,OrderIndex,Field_12_0_0_63534_015,StartingQuantity,UiModelSceneID
"Pandaren Alchemist's Kit",0,0,0,11902,0,3,1,1,528655,7434095,1,258214,1,10,1846,2,0,0
"Halaa Bench",0,0,0,11903,614754,3,1,1,538411,7433544,3,258215,1,10,1847,2,0,1452
"Reconstructed Mogu Lightning Drill",0,0,0,11904,0,3,1,1,666489,7428251,5,258216,1,10,1848,2,0,0
"Driftwood Barrel",0,0,0,11905,0,3,1,1,1091544,7434193,1,258219,1,10,1849,2,0,0
"Murloc Driftwood Hut",0,0,0,11906,0,3,1,1,1091581,7434196,5,258220,1,10,1850,2,0,0
"Driftwood Junk Pile",0,0,0,11907,0,3,1,1,1091587,7434200,3,258221,1,10,1851,2,0,0
"Shellscale Standard",0,0,0,11908,0,3,1,1,1091599,7434203,5,258222,1,10,1852,2,0,0
"Murloc's Wind Chimes",0,0,0,11909,0,3,1,1,1095305,7434205,1,258223,1,10,1853,2,0,0
"Dalaran Display Shelves",0,0,0,11910,0,3,2,1,1319120,7433564,3,258224,1,10,1854,2,0,0
"Failed Failure Detection Pylon",0,0,0,11911,0,3,1,1,1355533,7428255,3,258225,1,10,1855,2,0,0
"Dalaran Auto-Hammer",0,0,0,11912,0,3,1,1,1355598,7428253,3,258226,1,10,1856,2,0,0
"Suramar Jeweler's Assortment",0,0,0,11913,0,3,1,1,1396746,7434228,1,258227,1,10,1857,2,0,1318
"Naga's Scale Bag",0,0,0,11914,0,131,1,1,2737661,7434233,1,258230,1,10,1858,0,0,0
"Azshara's Eternal Prize",0,0,0,11915,0,131,1,1,2903129,7434254,5,258232,1,10,1859,0,0,0
"Azsharan Brazier",0,0,0,11916,0,131,1,1,2911922,7434256,5,258234,1,10,1860,0,0,0
"Aspiring Soul's Chair",0,0,0,11917,612158,3,1,1,3033118,7433572,3,258235,1,10,1861,2,0,0
"Ardenweald Lamppost",0,0,0,11918,0,3,1,1,3036110,7428243,3,258237,1,10,1862,2,0,0
"Maldraxxian Crate",0,0,0,11919,0,3,1,1,3036549,7434263,3,258238,1,10,1863,2,0,1580
"Tome of Maldraxxian Rituals",0,0,0,11920,0,3,1,1,3036651,7433576,1,258239,1,10,1864,2,0,0
"Kyrian Anima Barrel",0,0,0,11921,0,3,1,1,3154869,7428271,1,258240,1,10,1865,2,0,0
"Hollow Night Fae Shrine",0,0,0,11922,0,3,1,1,3158874,7433580,5,258242,1,10,1866,2,0,0
"Broker's Hex Table",0,0,0,11923,0,3,1,1,3246827,7433566,1,258244,1,10,1867,2,0,0
"Ardenweald Hanging Baskets",0,0,0,11924,0,3,3,1,3507170,7433570,3,258245,1,10,1868,2,0,0
"Large Revendreth Storage Crate",0,0,0,11925,0,3,1,1,3607336,7433574,3,258247,1,10,1869,2,0,1452
"Margrave's Stitched Leather Rug",0,0,0,11926,0,3,4,1,3619351,7434270,3,258248,1,10,1870,2,0,0
"Cartel Ta Bookcase",0,0,0,11927,0,3,1,1,3836261,7433568,1,258250,1,10,1871,2,0,0
"Cartel Xy Capture Crate",0,0,0,11928,0,3,1,1,4005944,7428273,5,258252,0.60000002384,10,1872,2,0,0
"Titanic Tyrhold Fountain",0,0,0,11929,0,3,1,1,4420607,7433536,5,258253,0.60000002384,10,1873,2,0,0
"Kobold Digger's Chair",0,0,0,11930,612161,3,1,1,5169937,7434273,1,258262,1,10,1874,2,0,0
"Kobold Candle Trio",0,0,0,11931,0,3,1,1,5169939,7434274,1,258264,1,10,1875,2,0,0
"Kobold Wagon",0,0,0,11932,0,3,1,1,5169958,7434275,5,258265,1,10,1876,2,0,0
"Candle-Festooned Wooden Awning",0,0,0,11933,0,3,1,1,5169960,7434276,5,258267,1,10,1877,2,0,0
"Waxmaster's Candle Rack",0,0,0,11934,0,3,1,1,5503818,7434277,5,258268,1,10,1878,2,0,0
"Thunder Bluff Totem",0,0,0,11935,0,3,1,1,200451,7428100,1,258289,1,10,1879,2,0,0
"Carved Idol of Halazzi, Loa of the Hunt",0,0,0,11936,0,3,1,1,6212418,7434649,1,258290,1,10,1880,2,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Ritual_Effigy04.m2",0,0,0,11937,0,131,1,1,6683997,7434615,1,258291,1,0,1881,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Ritual_Effigy05.m2",0,0,0,11938,0,131,1,1,6683998,7434618,1,258292,1,0,1882,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Defense_Banner03.m2",0,0,0,11939,0,131,1,1,6697866,7434609,1,258293,1,0,1883,0,0,0
"Lush Garden Gnome-Like Statue",0,0,0,11940,0,259,1,1,7096211,7434604,1,258294,1,0,1884,2,0,0
"Kirin Tor Skyline Banner",0,0,0,11941,0,3,2,1,242974,7434625,3,258298,1,10,1885,2,0,0
"Hanging Felsteel Cage",0,0,0,11942,0,3,1,1,7240010,7435581,5,258299,1,10,1886,2,0,0
"Sparse Razorwind Fisher's Rack",0,0,0,11943,0,3,1,1,7266541,7435575,5,258300,0.69999998808,0,1887,1,0,0
"Gilnean Washing Line",0,0,0,11944,0,3,1,1,305756,7435582,1,258301,1,10,1888,2,0,0
"Pandaren Fishing Net",0,0,0,11945,0,3,4,1,577662,7435569,3,258302,1,10,1889,2,0,0
"Beloved Elekk Plushie",0,0,0,11946,0,3,1,1,903883,7435571,1,258303,1,10,1890,2,0,0
"Flying Skyhorn Eagle Kite",0,0,0,11947,0,131,1,1,1255417,7435585,3,258304,1,10,1891,0,0,0
"K'areshi Warp Platform",0,0,0,11948,0,3,1,1,6118548,7435603,5,258306,1,10,1892,2,0,1452
"Razorwind Fisher's Rack",0,0,0,11949,0,3,1,1,6938178,7435604,5,258307,0.69999998808,0,1893,1,0,0
"Naakroan Brazier",0,0,0,11950,0,131,1,1,5916221,7435699,5,258318,1,10,1894,0,0,0
"Shadowguard Collection Pylon",0,0,0,11951,0,131,1,1,7280688,7435720,5,258319,1,10,1895,0,0,0
"K'areshi Protectorate Portal",0,0,0,11952,0,3,1,1,7280689,7435729,5,258320,1,10,1896,2,0,0
"Shadowguard Energy Siphon",0,0,0,11953,0,131,1,1,7280690,7435742,5,258322,1,10,1897,0,0,0
"Simple Bone-Tied Charm",0,0,0,12140,0,3,3,1,6212443,7439517,1,258535,1,10,1900,2,0,0
"Windmark Tribal Charm",0,0,0,12141,0,3,3,1,6212444,7439518,3,258536,1,10,1901,2,0,0
"Amani Dreamer's Charm",0,0,0,12142,0,3,3,1,6212445,7439519,3,258537,1,10,1902,2,0,0
"Barebone Rope Charm",0,0,0,12143,0,3,3,1,6212446,7439521,3,258538,1,10,1903,2,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_KnickKnack01.m2",0,0,0,12144,0,131,3,1,6654713,7439523,1,258539,1,0,1904,0,0,0
"Purified Troll Ring",0,0,0,12145,0,3,1,1,6654715,7439524,1,258540,1,10,1905,2,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope01.m2",0,0,0,12146,0,131,3,1,6654721,7439525,1,258541,1,0,1906,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope02.m2",0,0,0,12147,0,131,3,1,6654722,7439526,1,258542,1,0,1907,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope03.m2",0,0,0,12148,0,131,3,1,6654723,7439527,1,258543,1,0,1908,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope04.m2",0,0,0,12149,0,131,3,1,6654724,7439528,1,258544,1,0,1909,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope05.m2",0,0,0,12150,0,131,3,1,6654725,7439529,1,258545,1,0,1910,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope06.m2",0,0,0,12151,0,131,3,1,6654726,7439530,1,258546,1,0,1911,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope07.m2",0,0,0,12152,0,131,3,1,6654727,7439531,1,258547,1,0,1912,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope08.m2",0,0,0,12153,0,131,3,1,6654728,7439532,1,258548,1,0,1913,0,0,0
"Burning Amani Pinecone",0,0,0,12154,612370,3,1,1,6654785,7439533,1,258549,1,10,1914,2,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope02_NoAnim.m2",0,0,0,12155,0,131,3,1,6693141,7439534,1,258550,1,0,1915,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope03_NoAnim.m2",0,0,0,12156,0,131,3,1,6693142,7439535,1,258551,1,0,1916,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope04_NoAnim.m2",0,0,0,12157,0,131,3,1,6693143,7439536,1,258552,1,0,1917,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope05_NoAnim.m2",0,0,0,12158,0,131,3,1,6693144,7439537,1,258553,1,0,1918,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope08_NoAnim.m2",0,0,0,12159,0,131,3,1,6693147,7439538,1,258554,1,0,1919,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope09_NoAnim.m2",0,0,0,12160,0,131,3,1,6693148,7439540,1,258555,1,0,1920,0,0,0
"Beloved Raptor Plushie",0,0,0,12161,0,3,1,1,1282676,7439681,1,258557,1,10,1921,2,0,0
"Sandfury Diplomat's Banner",0,0,0,12162,0,3,1,1,1830320,7439682,3,258558,1,10,1922,2,0,0
"Tidesage's Totem",0,0,0,12163,0,3,1,1,2057302,7439683,1,258559,1,10,1923,2,0,0
"Drust Enchanter's Rod",0,0,0,12164,0,3,1,1,2438950,7439684,1,258560,1,10,1924,2,0,0
"Kyrian Aspirant's Rolled Cushion",0,0,0,12165,0,3,1,1,3051055,7439685,1,258561,1,10,1925,2,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope09.m2",0,0,0,12166,0,131,3,1,6654729,7439783,1,258562,1,0,1926,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope07_NoAnim.m2",0,0,0,12167,0,131,3,1,6693146,7439795,1,258563,1,0,1927,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope10_Long_NoAnim.m2",0,0,0,12168,0,131,3,1,6693149,7439791,1,258564,1,0,1928,0,0,0
"Reinforced Wooden Barrel",0,0,0,12169,0,3,1,1,6930900,7439814,1,258565,1,0,1929,1,0,0
"Empty Reinforced Wooden Barrel",0,0,0,12170,0,3,1,1,6930901,7439816,1,258566,1,0,1930,1,0,0
"Lush Garden Fungal Chair",0,0,0,12171,612386,259,1,1,7096212,7439819,3,258567,1,0,1931,2,0,0
"Spring Blossom Window",0,0,0,12172,0,259,2,1,7096219,7439799,1,258568,1,0,1932,2,0,0
"Spring Blossom Gazebo",0,0,0,12173,0,259,1,1,7096221,7439832,5,258569,1,0,1933,2,0,0
"Refined Wooden Bed",0,0,0,12174,0,3,1,1,7338171,7439714,5,258570,1,0,1934,1,0,0
"Elwynn Autumn Apple Tree",0,0,0,12189,0,3,1,1,6799102,7442724,5,258658,1,0,1935,1,0,0
"Founder's Point Autumn Apple Tree",0,0,0,12190,0,3,1,1,6799103,7442733,5,258659,1,0,1936,1,0,0
"Razorwind River Paddle",0,0,0,12192,0,3,1,1,6938173,7443295,3,258663,1,0,1937,1,0,1452
"Tusk-Adorned Stitched Rug",0,0,0,12193,0,3,4,1,6938200,7443315,5,258664,1,0,1938,1,0,0
"Small Stitched Rug",0,0,0,12194,0,3,4,1,6938201,7443291,3,258665,1,0,1939,1,0,0
"Ethereal Pipe Segment",0,0,0,12195,0,3,1,1,7280639,7443303,3,258666,1,10,1940,2,0,0
"Angled Ethereal Pipe Segment",0,0,0,12196,0,3,1,1,7280677,7443307,5,258667,1,10,1941,2,0,0
"Long Ethereal Pipe Segment",0,0,0,12197,0,3,1,1,7280685,7443299,5,258668,1,10,1942,2,0,0
"Corner Ethereal Pipe Segment",0,0,0,12198,0,3,1,1,7280687,7443311,5,258669,1,10,1943,2,0,0
"Empty Wooden Bathtub",0,0,0,12199,0,3,1,1,7387380,7443283,3,258670,1,0,1944,1,0,1452
"Glorious Pendant of Rukhmar",0,0,0,12200,0,3,1,1,965917,7445484,1,258740,1,10,1945,3,0,0
"Writings of Reshad the Outcast",0,0,0,12201,0,3,1,1,968336,7445496,1,258741,1,10,1946,2,0,0
"Scroll of the Adherent",0,0,0,12202,0,3,1,1,968424,7445494,1,258742,1,10,1947,2,0,0
"Arakkoan Alchemy Tools",0,0,0,12203,0,3,1,1,968980,7445480,3,258743,1,10,1948,2,0,0
"Skyreach Circular Table",0,0,0,12204,0,3,1,1,971695,7445500,5,258744,1,10,1949,2,0,0
"High Arakkoan Library Shelf",0,0,0,12205,0,3,1,1,7277023,7445508,3,258745,1,10,1950,2,0,0
"High Arakkoan Alchemist's Shelf",0,0,0,12206,0,3,1,1,7277024,7445512,3,258746,1,10,1951,2,0,0
"High Arakkoan Shelf",0,0,0,12207,0,3,1,1,7277025,7445504,3,258747,1,10,1952,2,0,0
"""Rising Glory of Rukhmar"" Statue",0,0,0,12208,0,3,1,1,7277026,7445516,5,258748,1,10,1953,2,0,0
"Uncorrupted Eye of Terokk",0,0,0,12209,0,3,1,1,1113349,7445488,1,258749,1,10,1954,2,0,0
"Hull'n'Home Window",0,0,0,12210,0,3,2,1,1668010,7446457,3,258765,1,10,1955,2,0,0
"Exposed Corner Ethereal Pipe Segment",0,0,0,12211,0,3,1,1,7280678,7446445,5,258766,1,10,1956,2,0,0
"Exposed Long Ethereal Pipe Segment",0,0,0,12212,0,3,1,1,7280680,7445522,5,258767,1,10,1957,2,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Storage_Urn03.m2",0,0,0,12213,0,131,1,1,6654761,7443279,1,258813,1,0,1958,0,0,0
"Padded Wooden Bench",0,0,0,12214,613326,3,1,1,7338174,7446755,3,258818,1,0,1959,1,0,0
"Sturdy Wooden Crate",0,0,0,12215,0,3,1,1,7338177,7446756,1,258819,1,0,1960,1,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Ritual_Incense02.m2",0,0,0,12216,0,131,1,1,7440990,7440985,1,258823,1,0,1961,0,0,0
"Exposed Intersecting Ethereal Pipe Segment",0,0,0,12217,0,3,1,1,7280634,7446453,5,258835,1,10,1962,2,0,0
"Reinforced Corner Ethereal Pipe Segment",0,0,0,12218,0,3,1,1,7280686,7446955,5,258836,1,10,1963,2,0,0
"[DNT] [AUTOGEN] 11WE_WildElves_Furniture_Shelf01.m2",0,0,0,12219,0,131,3,1,6326895,7447004,1,258837,1,0,1964,0,0,0
"Exposed Angled Ethereal Pipe Segment",0,0,0,12220,0,3,1,1,7280676,7446449,5,258885,1,10,1965,2,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Lighting_Brazier01.m2",0,0,0,12221,0,131,1,1,6654752,7447708,1,258886,1,0,1966,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope01_NoAnim.m2",0,0,0,12222,0,131,3,1,6693140,7447716,1,258887,1,0,1967,0,0,0
"Lush Garden Fungal Fountain",0,0,0,12223,0,259,1,1,7096216,7439721,5,258888,1,0,1968,2,0,1452
"[DNT] [AUTOGEN] 12PM_Primitive_Lighting_Brazier01_Unlit.m2",0,0,0,12224,0,131,1,1,7109401,7447712,1,258889,1,0,1969,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Ritual_StoneAltar01.m2",0,0,0,12225,0,131,1,1,6654754,7448054,1,258906,1,0,1970,0,0,0
"Paw Pal Water Dish",0,0,0,12244,0,259,1,1,7410979,7448874,1,259044,1,0,1971,2,0,0
"Paw Pal Bed and Blanket",0,0,0,12245,0,2307,1,1,7410980,7448875,1,259045,1,0,1972,2,0,0
"Paw Pal Bed",0,0,0,12246,0,2307,1,1,7413969,7448876,1,259046,1,0,1973,2,0,0
"Hatred's Wolfpelt Rug",0,0,0,12247,0,1283,4,1,7388891,7449322,3,259055,1,0,1974,2,0,0
"Prime Evil's Chest",0,0,0,12248,0,1283,1,1,7388893,7449323,3,259056,1,0,1975,2,0,0
"Sanctuary's Chess Match",0,0,0,12249,0,1283,1,1,7388894,7449324,3,259057,1,0,1976,2,0,1452
"Sanctuary's Chess Board",0,0,0,12250,0,1283,1,1,7388920,7449325,3,259058,1,0,1977,2,0,1452
"Sanctuary Chess Dark Bishop",0,0,0,12251,0,1283,1,1,7433392,7433629,1,259059,1,0,1978,2,0,0
"Sanctuary Chess Dark Rook",0,0,0,12252,0,1283,1,1,7433393,7433625,1,259060,1,0,1979,2,0,0
"Sanctuary Chess Dark Queen",0,0,0,12253,0,1283,1,1,7433395,7433631,1,259061,1,0,1980,2,0,0
"Sanctuary Chess Dark Pawn",0,0,0,12254,0,1283,1,1,7433396,7433623,1,259062,1,0,1981,2,0,0
"Sanctuary Chess Dark Knight",0,0,0,12255,0,1283,1,1,7433397,7433627,1,259063,1,0,1982,2,0,0
"Sanctuary Chess Dark King",0,0,0,12256,0,1283,1,1,7433398,7433633,1,259064,1,0,1983,2,0,0
"Sanctuary Chess Light Bishop",0,0,0,12257,0,1283,1,1,7433399,7433617,1,259065,1,0,1984,2,0,0
"Sanctuary Chess Light Rook",0,0,0,12258,0,1283,1,1,7433400,7433613,1,259066,1,0,1985,2,0,0
"Sanctuary Chess Light Queen",0,0,0,12259,0,1283,1,1,7433401,7433619,1,259067,1,0,1986,2,0,0
"Sanctuary Chess Light Pawn",0,0,0,12260,0,1283,1,1,7433402,7433611,1,259068,1,0,1987,2,0,0
"Sanctuary Chess Light Knight",0,0,0,12261,0,1283,1,1,7433403,7433615,1,259069,1,0,1988,2,0,0
"Sanctuary Chess Light King",0,0,0,12262,0,1283,1,1,7433404,7433621,1,259070,1,0,1989,2,0,0
"Brawler's Guild Punching Bag",0,0,0,12263,0,3,1,1,7434011,7435567,3,259071,1,10,1990,2,0,0
"Paw Pal Dog House Frame",0,0,0,12264,0,259,1,1,7414328,7449386,3,259093,1,0,1991,2,0,0
"Paw Pal Dog House Elwynn Roof",0,0,0,12265,0,259,1,1,7414331,7449390,1,259094,1,0,1992,2,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_KnickKnack02.m2",0,0,0,12284,0,131,3,1,6654714,7452935,1,259284,1,0,1995,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_Rug02.m2",0,0,0,12285,0,131,4,1,6654731,7452936,1,259285,1,0,1996,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_KnickKnack09.m2",0,0,0,12286,0,131,3,1,6684003,7452937,1,259286,1,0,1997,0,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Decor_KnickKnack10.m2",0,0,0,12287,0,131,3,1,6684004,7452938,1,259288,1,0,1998,0,0,0
"Brown Paper Sack",0,0,0,12300,0,1283,1,1,7454104,7454255,1,259354,1,0,1999,2,0,0
"[DNT] [AUTOGEN] 12PM_Primitive_Ritual_Effigy02.m2",0,0,0,12419,0,131,1,1,6654757,7454944,1,259458,1,0,2000,0,0,0
"Rolled Razorwind Leathers",0,0,0,12453,0,3,1,1,6938189,7435573,1,259464,0.60000002384,0,2001,1,0,0
"Low-Hanging Razorwind Ropes",0,0,0,12454,0,3,1,1,6938202,7455196,1,259465,1,0,2002,1,0,0
"Knotted Hanging Razorwind Ropes",0,0,0,12455,0,3,3,1,6938203,7455174,1,259466,1,0,2003,1,0,0
"Tusked Hanging Razorwind Ropes",0,0,0,12456,0,3,3,1,6938204,7455182,1,259467,1,0,2004,1,0,0
"Plain Hanging Razorwind Ropes",0,0,0,12457,0,3,3,1,6938205,7455186,1,259468,1,0,2005,1,0,0
"Adorned Hanging Razorwind Ropes",0,0,0,12458,0,3,3,1,6938206,7455178,3,259469,1,0,2006,1,0,0
"Lightly Adorned Hanging Razorwind Ropes",0,0,0,12459,0,3,3,1,6938207,7455190,3,259470,1,0,2007,1,0,0
"Visage of Akil'zon, Loa of Victory",0,0,0,14204,0,3,2,1,6866516,7462230,1,260202,1,10,2014,2,0,0
"Valdrakken Bookcase",0,0,0,14330,0,3,1,1,6431406,7423587,5,260359,1,10,2047,2,0,0
"Large Razorwind Farmer's Hay Pile",0,0,0,14346,0,3,1,1,6938196,7466534,5,260486,1,0,2054,1,0,1452
"Razorwind Farmer's Hay Pile",0,0,0,14347,0,3,1,1,6938197,7466530,5,260487,1,0,2055,1,0,1452
"Small Razorwind Farmer's Hay Pile",0,0,0,14348,0,3,1,1,6938198,7466526,3,260488,1,0,2056,1,0,1580
"[DNT] [AUTOGEN] 12PM_Primitive_Ritual_Effigy07.m2",0,0,0,14349,0,131,1,1,6780549,7465238,1,260513,1,0,2057,0,0,0
"Visage of Nalorakk, Loa of War",0,0,0,14350,0,3,2,1,6866514,7473115,1,260514,1,10,2058,2,0,0
"Visage of Halazzi, Loa of the Hunt",0,0,0,14351,0,3,2,1,6866515,7473117,1,260515,1,10,2059,2,0,0
"Visage of Jan'alai, Loa of Fire",0,0,0,14352,0,3,2,1,6866517,7473118,1,260516,1,10,2060,2,0,0
"[DNT] [AUTOGEN] 12PH_Leg_6HU_BLACKSMITH_FORGE03.m2 - DUPLICATE do not use",0,0,0,14353,0,192,1,1,7141953,7473133,100,260517,1,0,2061,0,0,0
"Brazier of Elune",0,0,0,14358,0,3,1,1,1108732,7474391,3,260581,1,10,2062,3,0,0
"Cartel Collector's Cage",0,0,0,14359,0,3,1,1,3565798,7474385,3,260582,1,10,2063,2,0,0
"Arathi Bartender's Shelves",0,0,0,14360,0,3,1,1,4892782,7474403,5,260583,1,10,2064,2,0,0
"Replica Libram of the Dead",0,0,0,14361,0,3,1,1,7474233,7474387,3,260584,1,10,2065,3,0,0
"Kobold Trassure Pile",0,0,0,14379,0,3,1,1,1255019,7474799,3,260698,1,10,2066,2,0,0
"Maldraxxian Runic Tablet",0,0,0,14380,0,3,1,1,3038200,7476049,5,260699,1,10,2067,2,0,0
"Gob-chanical Trash Heap",0,0,0,14381,0,3,1,1,5689810,7474801,3,260700,1,10,2068,2,0,1452
"Red Razorwind Paintbrush",0,0,0,14382,0,3,1,1,6024875,7476055,1,260701,1,0,2069,1,0,0
"Dry Razorwind Grass Patch",0,0,0,14383,0,3,1,1,6067033,7476056,1,260702,0.60000002384,0,2070,1,0,1452
"Alliance Doormat",0,0,0,14432,0,259,4,1,7476387,7476409,1,260727,1,0,2078,2,0,0
"Horde Doormat",0,0,0,14433,0,259,4,1,7476388,7476413,1,260728,1,0,2079,2,0,0
"Uncrowned Market Stall",0,0,0,14461,0,3,1,1,1345395,7474399,5,260776,1,10,2085,3,0,0
"Miniature Replica Dark Portal",0,0,0,14467,0,1283,1,1,7476464,7476679,5,260785,1,0,2090,3,0,0
"Draenei Crystal Chandelier",0,0,0,14553,0,3,3,1,538415,7433586,1,262347,0.40000000596,10,2105,2,0,0
"Ornate Cosmic Rug",0,0,0,14554,0,3,4,1,6700982,7478619,3,262351,1,0,2106,2,0,0
"Lush Telogrus Carpet",0,0,0,14555,0,3,4,1,6700983,7478620,3,262352,1,10,2107,2,0,0
"[DNT] [AUTOGEN] 12VE_VoidElf_Decor_Rugs03.m2",0,0,0,14556,0,131,1,1,6700984,7478621,5,262353,1,0,2108,0,0,0
Riftstone,0,0,0,14557,0,3,1,1,6700987,7478622,1,262354,1,10,2109,2,0,0
"Entropic Illuminant",0,0,0,14558,0,3,1,1,6701005,7478346,3,262355,1,10,2110,2,0,1452
"Haranir Preserving Agents",0,0,0,14559,0,3,1,1,6796712,7478625,1,262356,1,10,2111,2,0,0
"Embossed Sin'dorei Fur Rug",0,0,0,14579,0,3,4,1,6005302,7480248,5,262449,1,10,2112,2,0,0
"Ensorcelled Broom",0,0,0,14580,0,3,1,1,6024551,7479476,3,262450,1,10,2113,2,0,0
"Gilded Silvermoon Anvil",0,0,0,14581,0,3,1,1,6033614,7479448,3,262451,1,10,2114,2,0,1452
"Masterwork Crafting Hammer",0,0,0,14582,0,3,1,1,6033619,7479464,1,262452,1,10,2115,2,0,0
"Hearthlight Armillary",0,0,0,14583,627049,34,1,1,6033622,7480252,5,262453,1,0,2116,3,0,0
"Shining Sin'dorei Hourglass",0,0,0,14584,0,3,1,1,6033623,7480254,1,262454,1,10,2117,2,0,0
"Font of Gleaming Water",0,0,0,14585,0,3,1,1,6033624,7479480,1,262455,1,10,2118,2,0,0
"Ornamental Silvermoon Hanger",0,0,0,14586,0,3,2,1,6209622,7479452,3,262456,1,10,2119,2,0,0
"Gilded Silvermoon Hanger",0,0,0,14587,0,3,2,1,6209623,7479456,3,262457,1,10,2120,2,0,0
"Animated Sin'dorei Pick",0,0,0,14588,0,3,1,1,6427291,7479468,1,262458,1,10,2121,2,0,0
"Animated Sin'dorei Hammer",0,0,0,14589,0,3,1,1,6427292,7479492,1,262459,1,10,2122,2,0,0
"Ren'dorei Anvil",0,0,0,14590,0,3,1,1,6700980,7479460,3,262460,1,10,2123,2,0,1452
"Tenebrous Ren'dorei Armillary",0,0,0,14591,0,3,1,1,6700985,7480260,5,262461,1,10,2124,2,0,0
"Dark Void Inkwell",0,0,0,14592,0,3,1,1,6700986,7480261,1,262462,1,10,2125,2,0,0
"Cosmic Void Ashwell",0,0,0,14593,0,3,1,1,6700988,7480262,1,262463,1,10,2126,2,0,0
"Floating Void-Touched Tome",0,0,0,14594,0,3,1,1,6700989,7480263,1,262464,1,10,2127,2,0,0
"Ren'dorei Stargazer",0,0,0,14595,0,3,1,1,6700990,7479496,3,262465,1,10,2128,2,0,0
"Void Elf Table",0,0,0,14596,0,3,1,1,6700998,7480264,5,262466,1,10,2129,2,0,0
"Void Elf Round Table",0,0,0,14597,0,3,1,1,6700999,7480265,3,262467,1,10,2130,2,0,0
"Ren'dorei Postal Repository",0,0,0,14598,629252,3,1,1,6861008,7479484,5,262468,1,10,2131,2,0,0
"Brilliant Phoenix Harp",0,0,0,14599,0,3,1,1,6929052,7480266,5,262469,1,10,2132,2,0,0
"Spellbound Tome of Thalassian Magics",0,0,0,14600,0,3,1,1,7009238,7479472,1,262470,1,10,2133,3,0,0
"Bejeweled Sin'dorei Lyre",0,0,0,14601,0,3,1,1,7050760,7480272,1,262471,1,10,2134,2,0,0
"Cosmic Kettle",0,0,0,14602,0,3,1,1,7412672,7480273,1,262472,1,10,2135,2,0,0
"Cosmic Chalice",0,0,0,14603,0,3,1,1,7412673,7480278,1,262473,1,10,2136,2,0,0
"Simple Haranir Table",0,0,0,14615,0,3,1,1,5163362,7483237,5,262589,1,10,2137,2,0,0
"Rootflame Campfire",0,0,0,14616,0,3,1,1,4928309,7479488,3,262590,1,10,2138,2,0,0
"Luxurious Silvermoon Lounge Cushion",0,0,0,14617,616706,3,1,1,6050843,7483238,1,262591,1,10,2139,2,0,0
"Plush Silvermoon Bed",0,0,0,14618,0,3,1,1,6050852,7483239,5,262592,1,10,2140,2,0,0
"Chic Silvermoon Pillow",0,0,0,14619,0,3,1,1,6050855,7483241,1,262593,1,10,2141,2,0,0
"Homely Sin'dorei Shelf",0,0,0,14620,0,3,1,1,6050872,7483242,5,262594,1,10,2142,2,0,0
"Homely Wall Shelves",0,0,0,14621,0,3,2,1,6050877,7483243,3,262595,1,10,2143,2,0,0
"Gilded Eversong Book",0,0,0,14622,0,3,1,1,6074149,7483244,1,262597,1,10,2144,2,0,1452
