Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
"He is a real trooper, faithfully tagging along with Kojo for years. He enjoys hide and seek as well as some serious shell sliding.","|cFFFFD200Vendor: |rCollector Kojo|n|cFFFFD200Zone: |rStormsong Valley|n|cFFFFD200Faction: |rTortollan Seekers - Revered|n|cFFFFD200Cost: |r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rCollector Kojo|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Faction: |rTortollan Seekers - Revered|n|cFFFFD200Cost: |r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h",2427,143209,279232,1738685,8,2,2,6,7,0
"This horrific, flesh-eating plant promises it can make all of your wildest wishes come true. If you feed it.","|cFFFFD200Vendor: |rJenoh|n|cFFFFD200Zone: |rVol'dun|n|cFFFFD200Cost: |r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rMadeline Netley|n|cFFFFD200Zone: |rStormsong Valley|n|cFFFFD200Cost: |r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h",2428,143211,279233,2027889,6,2,2,6,7,0
"A chip off the ol' girl's block. Azeriti is fiercely protective and will strike out against anyone wishing to do her mother harm.","|cFFFFD200Vendor: |rMagni Bronzebeard|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rChampions of Azeroth - Revered|n|cFFFFD200Cost: |r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h",2429,143214,279234,2032607,6,2,2,6,7,0
"The platysaur species has been roaming around the lands since before time was even measured. An ancient species that has adapted to walking on the land, and also for some reason has adapted to repeating some short sounds three times in a row.","|cFFFFD200Vendor: |rTalutu|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r100000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTricky Nick|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r100000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",2430,143360,279433,1888348,8,18,2,6,7,0
"The Dreadticks have grown to be a very invasive and dominant species wherever they wind up, they are incredibly quick to assault any new species until they find a weakness to exploit.","|cFFFFD200Achievement: |rBattle Safari|n|cFFFFD200Category: |rCollect",2431,143464,279576,1618564,2,82,5,6,7,0
"The young of Arathi Highlands' plains spiders may kick clouds of barbed abdomen hairs into predators' eyes. All this, and poisonous web-spitters, too.","|cFFFFD200Drop: |rVenomarus|n|cFFFFD200Zone: |rArathi Highlands",2432,143499,279631,2027962,7,2,0,6,7,0
"So long as one of his Sproutlings remains, Branchlord Aldrus will never truly die.","|cFFFFD200Drop: |rBranchlord Aldrus|n|cFFFFD200Zone: |rArathi Highlands",2433,143503,279638,135437,6,2,0,6,7,0
"Either Darbel Montrose was a terrible warlock, or she simply adored cute things. Perhaps both.","|cFFFFD200Drop: |rDarbel Montrose|n|cFFFFD200Zone: |rArathi Highlands",2434,143507,279643,136221,5,2,0,6,7,0
"Constructs designed to assist the titans with sundry small tasks, this example is oddly small. Teeny Titan Orb! Let's Go!","|cFFFFD200Drop: |rEcho of Myzrael|n|cFFFFD200Zone: |rArathi Highlands",2435,143515,279657,632352,5,2,0,6,7,0
"While Yogursa managed to survive the blight infesting many of Hillsbrad's ursines, she was driven mad, and her cubs forever tainted.","|cFFFFD200Drop: |rYogursa|n|cFFFFD200Zone: |rArathi Highlands",2436,143533,279686,648803,7,2,0,6,7,0
"Part owl, part bear... and part stag, which handily avoids potential lawsuits.","|cFFFFD200Drop: |rRagebeak|n|cFFFFD200Zone: |rArathi Highlands",2437,143563,279723,132150,7,2,0,6,7,0
"Plaguefeather and her brood feed well on the carrion the battle for Stromgarde has left scattered across the Highlands.","|cFFFFD200Drop: |rPlaguefeather|n|cFFFFD200Zone: |rArathi Highlands",2438,143564,279724,1929248,2,2,0,6,7,0
"These drops of Azerite are volatile and prone to explosive reactions when prodded.","|cFFFFD200Vendor: |rMagni Bronzebeard|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rChampions of Azeroth - Revered|n|cFFFFD200Cost: |r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h",2439,143611,279365,2065616,5,2,2,6,7,0
"A living piece of Arathi's most infamous stone-faced behemoth, Fozruk.","|cFFFFD200Drop: |rFozruk|n|cFFFFD200Zone: |rArathi Highlands",2440,143627,279929,451165,6,2,0,6,7,0
"Boulderfist legend recounts a cloud of carrion birds following ogre warriors through the Dark Portal during the Second War; it may be that all two-headed scavengers in Azeroth are their descendants.","|cFFFFD200Drop: |rMan-Hunter Rog|n|cFFFFD200Zone: |rArathi Highlands",2441,143628,279930,132200,2,2,0,6,7,0
"Bumbles may not have been the largest bee of the millions within the hive, but that doesn't mean he can't grow into a champion.","|cFFFFD200Achievement: |rLet's Bee Friends|n|cFFFFD200Category: |rBattle for Azeroth",2442,143730,280157,2027852,2,82,5,6,7,0
"A mighty war machine of adorable proportions.","|cFFFFD200Vendor: |rVindicator Jaelaana|n|cFFFFD200Location: |rBoralus|n|cFFFFD200Faction: |r7th Legion",2443,143738,280185,132486,9,131586,2,6,7,0
"A mighty war machine of adorable proportions.","|cFFFFD200Vendor: |rRansa Greyfeather|n|cFFFFD200Location: |rZuldazar|n|cFFFFD200Faction: |rThe Honorbound",2444,143739,280188,132485,9,258,2,6,7,0
"The hooves of this subgroup of goats have evolved to be equally surefooted on sand or stone.","|cFFFFD200Drop:|r Island Expeditions|n",2448,143803,177235,877477,7,2,0,35,7,0
"Someone put this mechanical gorilla on the island to monitor the species, but who, and why?","|cFFFFD200Drop:|r Island Expeditions|n",2449,143804,177231,132189,9,2,0,6,7,0
"The only balls this hound chases are diamond-hard, fireproof rocks. Very heavy, not fun to throw.","|cFFFFD200Drop:|r Island Expeditions|n|n",2450,143805,177230,318343,6,2,0,34,7,0
"Is that a venomous worm in your pocket or... why is that in your pocket?","|cFFFFD200Drop:|r Island Expeditions|n|n",2451,143816,280332,236197,7,2,0,6,7,0
"Poro cannot fly, but enjoys a long lifespan hopping along the ground and shaking the fruits from trees.","|cFFFFD200Drop:|r Island Expeditions|n",2452,143797,177241,2061724,2,2,0,6,7,0
"Even young brineshell are drawn to the line in the sky that meets the waves, it calls them.","|cFFFFD200Drop:|r Island Expeditions|n",2453,143819,280335,1508497,8,2,0,6,7,0
"Based on the size, the mantid appear to be re-growing their swarm, likely due to the presence of a new empress.","|cFFFFD200Drop:|r Island Expeditions|n",2454,143820,280336,624010,7,2,0,6,7,0
"Captain Nibs was once the leader of an ill-fated sea voyage of slightly-too-smart-for-their-own-good monkeys that quickly capsized.","|cFFFFD200Drop:|r Island Expeditions|n",2455,143795,177243,2055038,3,2,0,6,7,0
"A wealthy pirate captain met with a strange man on the docks of an unknown city and bartered for everlasting life for his faithful companion. As with most monkey-related wishes, something went wrong.","|cFFFFD200Drop:|r Island Expeditions|n",2456,143796,177242,2055034,3,2,0,6,7,0
"The coldlight once were quite common across the oceans, to the grumbles of many hunters, but no longer.","|cFFFFD200Drop:|r Island Expeditions|n",2457,143821,280337,970832,0,2,0,6,7,0
"Getting just one of these fragrant beasts damp is the olfactory equivalent to rolling around in a pile of wet dogs.","|cFFFFD200Drop:|r Island Expeditions|n",2458,143818,280334,1029741,7,2,0,6,7,0
"Particularly partial to coastal scrub grasses, this hardy species has survived many years in uncharted lands.","|cFFFFD200Drop:|r Island Expeditions|n",2459,143817,280333,616693,7,2,0,6,7,0
"The voru'kar are fiercely loyal to their leader, Vorus'arak, who led them to safety from the Lich King's grasp.","|cFFFFD200Drop:|r Island Expeditions|n",2460,143822,280338,237393,2,2,0,6,7,0
"Whatever the story of his mysterious eyepatch is, he's not talking.","|cFFFFD200Drop:|r Island Expeditions|n",2461,143799,177239,2101159,8,2,0,6,7,0
"A baby octopode is technically referred to as a ""squish.""","|cFFFFD200Drop:|r Island Expeditions|n",2462,143798,177240,2101158,8,2,0,6,7,0
"During the warm summer months, the noise that these pests make is enough to drive a person mad.","|cFFFFD200Drop:|r Island Expeditions|n",2463,143806,177229,134967,4,2,0,6,7,0
"It's sting is worse than... well nothing, really. Are you sure you want to keep this as a pet?","|cFFFFD200Drop:|r Island Expeditions|n",2464,143807,177228,464143,7,2,0,6,7,0
"You know how disappointing it is when you return to your beverage and the ice has all melted? This guy's fault.","|cFFFFD200Drop:|r Island Expeditions|n",2465,143811,177222,656560,6,131074,0,36,7,0
"The most nefarious of the trickster spirits, and the reason why the pandaren invented fireproof pants.","|cFFFFD200Drop:|r Island Expeditions|n",2466,143809,177225,774324,6,131074,0,36,7,0
"""Beware the cool breeze, for it brings trickery."" - pandaren proverb","|cFFFFD200Drop:|r Island Expeditions|n",2467,143812,177221,774322,6,131074,0,36,7,0
"The earth that's rumbling beneath your feet... is it quaking or laughing, or both?","|cFFFFD200Drop:|r Island Expeditions|n",2468,143810,177224,774323,6,2,0,36,7,0
"The sprites that inhabit the islands of the Great Sea have thought of many traps to lure in unwary visitors.","|cFFFFD200Drop:|r Island Expeditions|n",2469,143808,177226,458176,0,2,0,41,7,0
"Littlehoof likes: bounding, bouncing, frolicking, and headbutts, in that order.","|cFFFFD200Drop:|r Island Expeditions|n",2471,143813,177219,1383844,4,2,0,6,7,0
"Wear gloves with this little guy, he loves to bite!","|cFFFFD200Drop:|r Island Expeditions|n",2472,143814,177217,1738684,8,2,0,6,7,0
"The bright scales of this rare wind serpent soak up the sunlight to keep it warm, even in shade.","|cFFFFD200Drop:|r Island Expeditions|n",2473,143815,280331,132209,2,2,0,6,7,0
"Mechanical Toads can hop over seven million times before their gears begin to wear out.","|cFFFFD200Profession: |rBattle for Azeroth Alchemy",2474,143957,280617,1694136,9,2,3,6,7,0
"These creatures are able to control each arm individually, which allows for great multi-tasking, and the ability to give the best hugs.","|cFFFFD200Profession: |rBattle for Azeroth Alchemy",2475,143959,280619,254105,8,2,3,6,7,0
"The smallest of cuts can be devastating to this species, they start to leak all over the place.","|cFFFFD200Profession: |rBattle for Azeroth Alchemy",2476,143958,280618,1723701,4,2,3,6,7,0
"The horns of a crawg grow at a tremendous rate starting almost immediately after they are born, and is among the hardest of natural materials found on a living species.","|cFFFFD200Profession: |rBattle for Azeroth Alchemy",2477,143374,279435,237402,7,2,3,6,7,0
"No one knows who first started dressing up crabs in Azeroth, and it won't be stopping any time soon.","|cFFFFD200PvP:|r Honor Level 400 Reward|n|n|cFFFFD200Vendor: |rCaptain Roberts|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rMarshal Frazer|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rKnight-Captain Jessica|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",2478,144005,280728,2061889,8,594,5,6,7,0
"No one knows who first started dressing up crabs in Azeroth, and it won't be stopping any time soon.","|cFFFFD200PvP:|r Honor Level 400 Reward|n|n|cFFFFD200Vendor: |rSarah the Savage|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rViolet Shadowmend|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rLegionnaire Voladis|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",2479,144004,280727,2061890,8,338,5,6,7,0
"Test Pet.","|cFFFFD200Drop:|r Test Pet|n",2480,144617,281878,133718,4,34,0,6,7,0
,,2481,145133,0,1711341,7,33840,-1,6,7,0
"A Darkmoon balloon made to look like a wolf.","|cFFFFD200Vendor: |rCarl Goodup|n|cFFFFD200Zone: |rDarkmoon Island|n|cFFFFD200Cost: |r90|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h",2482,145948,283744,2341437,2,144,2,6,7,0
"A Darkmoon balloon made to look like a murloc.","|cFFFFD200Vendor: |rCarl Goodup|n|cFFFFD200Zone: |rDarkmoon Island|n|cFFFFD200Cost: |r90|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h",2483,145947,283741,2341436,2,144,2,6,7,0
"A Darkmoon balloon made to look like a horse.","|cFFFFD200Vendor: |rCarl Goodup|n|cFFFFD200Zone: |rDarkmoon Island|n|cFFFFD200Cost: |r90|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h",2484,145946,283740,2341435,2,144,2,6,7,0
,,2485,145968,0,2126350,3,32,-1,6,7,0
,,2486,145971,0,294474,4,32,-1,6,7,0
,,2487,145986,0,321487,9,32,-1,6,7,0
,,2488,145988,0,132996,9,1056,-1,6,7,0
,,2489,145990,0,894222,9,32,-1,6,7,0
,,2490,145995,0,1786409,9,32,-1,6,7,0
,,2492,146002,0,971291,9,32,-1,6,7,0
,,2493,146003,0,668552,9,32,-1,6,7,0
,,2494,146004,0,298587,9,32,-1,6,7,0
,,2495,146005,0,646782,3,1056,-1,6,7,0
,,2496,146006,0,133883,9,32,-1,6,7,0
,,2497,146148,0,133001,6,1056,-1,6,7,0
,,2498,146151,0,237032,6,1056,-1,6,7,0
,,2499,146150,0,133868,6,1056,-1,6,7,0
,,2500,146176,0,1336885,9,32,-1,6,7,0
,,2501,146001,0,133000,9,1056,-1,6,7,0
,,2502,146183,0,135790,6,32,-1,6,7,0
,,2503,146182,0,135862,6,32,-1,6,7,0
,,2504,146181,0,135851,6,32,-1,6,7,0
"The tarantulas that inhabit southern Redridge are smaller than their cousins elsewhere in Azeroth, but make up for their size with speed and ferocity.","|cFFFFD200Drop: |rGnollfeaster|n|cFFFFD200Zone: |rRedridge Mountains",2525,147221,285843,2027964,7,2,0,6,7,0
"Thought to be lost in a massive explosion, the smartest of engineers were able to rebuild Feathers into a magnificent mechanical creation.","|cFFFFD200Quest: |rShe's in a Happier Place
|cFFFFD200Zone: |rTanaris

|cFFFFD200Quest: |rHe's Dead, Jastor
|cFFFFD200Zone: |rTanaris",2526,147583,286474,2490921,9,2,1,6,7,0
"There is a story told to some children that all winged creatures were unable to fly until Pa'ku provided enough wind to lift them off of the ground.","|cFFFFD200Drop: |rPa'ku's Aspect|n|cFFFFD200Zone: |rBattle of Dazar'alor",2527,147586,286483,1624588,2,2,0,6,7,0
"A toad with Krag'wa's bloodline has an average expectancy to leap over seven million times during its lifetime.","|cFFFFD200Drop: |rPa'ku's Aspect|n|cFFFFD200Zone: |rBattle of Dazar'alor (Mythic)",2528,147585,286484,2399289,8,2,0,6,7,0
"The large plates on the back of this lizard are made of a mysterious but highly conductive material, making it ideal to charge up and expel massive amounts of electricity.","|cFFFFD200Drop: |rPa'ku's Aspect|n|cFFFFD200Zone: |rBattle of Dazar'alor",2529,147587,286482,136103,7,2,0,6,7,0
"The Mechantula was created by an unknown gnomish Engineer. Rumor has it when the original schematic was found, it was in a room covered with dusty old webbing, but neither the original Mechantula or the engineer who drafted the schematic could be found.","|cFFFFD200Profession: |rBattle for Azeroth Engineering",2530,147619,286514,1511262,9,2,3,6,7,0
"Mechanical Cockroaches are less likely to survive an apocalypse than an actual living cockroach, making this one of the more questionable feats of engineering.","|cFFFFD200Vendor: |rMicro Zoox|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r1|Hitem:165835|h|TInterface\ICONS\INV_Misc_EngGizmos_35.blp:0|t|h",2531,147671,286574,294474,9,2,2,6,7,0
"The radiation from all of the machinery in Gnomeregan gives these rats a soft green glow when looked at in absolute darkness.","|cFFFFD200Vendor: |rMicro Zoox|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r2|Hitem:165835|h|TInterface\ICONS\INV_Misc_EngGizmos_35.blp:0|t|h",2532,147679,286576,2126350,3,2,2,6,7,0
"The Alarm-O-Dog was built for security purposes, but people really wanted one for their home because they are so darn cute.","|cFFFFD200Vendor: |rMicro Zoox|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r3|Hitem:165835|h|TInterface\ICONS\INV_Misc_EngGizmos_35.blp:0|t|h",2533,147692,286582,1567069,9,2,2,6,7,0
"Nobody is sure why someone thought making a miniature version of the machines in Gnomeregan was a good idea, but they sure are fun to play with.","|cFFFFD200Achievement: |rPet Battle Challenge: Gnomeregan|n|cFFFFD200Category: |rPet Battles",2534,147838,286790,132241,9,82,5,6,7,0
"The eerie magic in Drustvar has caused some unimaginable creatures to show up. Some still lurk in the shadows, others seem to be made out of shadows.","|cFFFFD200Achievement: |rFamily Battler|n|cFFFFD200Category: |rBattle",2535,147884,286837,136221,5,82,5,6,7,0
"The raptors of Zandalar have their feathers at a very young age, making them seem like easy prey to an unsuspecting predator. In reality, these little terrors eat everything they want to and are prey to almost no other species.","|cFFFFD200Pet Battle: |rZuldazar",2537,148517,0,2459292,7,26,4,6,7,0
"Like many other species, you can get a rough guess of how large the raptor will be as a fully grown adult by the size of its largest claw.","|cFFFFD200Drop: |rN'chala the Egg Thief|n|cFFFFD200Zone: |rZuldazar",2538,148520,287997,2459296,7,2,0,6,7,0
"One of the earliest recorded victories in a large battle on Zandalar depicted mighty warriors riding into battle on armored raptors. The legend has it that the warrior did not choose their raptor, but that the raptor would choose the warrior.","|cFFFFD200Vendor: |rProvisioner Stoutforge|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r100|Hcurrency:1717|h|TInterface\ICONS\INV_AllianceWarEffort.BLP:0|t|h",2539,148524,288006,2459293,7,2,2,6,7,0
"During certain times of the day, the sunlight can cause a reflection on the feathers of the red tinted raptors causing them to look more like flames than feathers.","|cFFFFD200Vendor: |rProvisioner Mukra|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r100|Hcurrency:1716|h|TInterface\ICONS\INV_HordeWarEffort.BLP:0|t|h",2540,148525,288009,2459294,7,2,2,6,7,0
"This upper class parrot is only for the most distinguished of sailors.","|cFFFFD200Zone:|r Siren Isle|n|cFFFFD200Drop:|r Pirates|n",2541,148542,288054,1716281,2,2,0,6,7,0
"The Sentinel Owls of Darkshore are forever protective of their homeland.","|cFFFFD200Drop:|r Burninator Mark V|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Athil Dewfire|n|cFFFFD200Zone:|r Darkshore",2544,148781,288486,1387709,2,2,0,6,7,0
"When Cyclarus came to Darkshore, small cyclones appeared all over the place. Some of them dissipated over time, others found their way back to Cyclarus and were absorbed into the surrounding winds.","|cFFFFD200Drop: |rCyclarus|n|cFFFFD200Zone: |rDarkshore",2545,148784,288582,132119,6,2,0,6,7,0
"This is what happens when you try to one-up Pip Quickwit's tall tales of being stuck inside of dangerous creatures.","|cFFFFD200Drop: |rConflagros
|cFFFFD200Zone: |rDarkshore",2546,148825,288592,1269439,3,2,0,6,7,0
"Hydrath Water Droplets are also an excellent skin moisturizer.","|cFFFFD200Drop: |rHydrath|n|cFFFFD200Zone: |rDarkshore",2547,148841,288595,636335,6,2,0,6,7,0
"A lone Ancient of Lore in Darnassus managed to save this Treant in its final actions with a magical aura to prevent the flames from burning it any further.","|cFFFFD200Drop:|r Zim'kaga|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Onu|n|cFFFFD200Zone:|r Darkshore",2548,148843,288597,135829,6,2,0,6,7,0
"This Jelly has seen better days. Now it sees through fifty different eyes.","|cFFFFD200Drop: |rSoggoth the Slitherer|n|cFFFFD200Zone: |rDarkshore",2549,148844,288598,537022,5,2,0,6,7,0
"Once a mighty warrior of the n'raqi, Zur'aj's power was stolen and absorbed by an unknown rival.","|cFFFFD200Drop: |rTwilight Prophet Graeme|n|cFFFFD200Zone: |rDarkshore",2550,148846,288600,1386549,5,2,0,6,7,0
"The playful kicks of these baby moose are enough to knock an orc flat on his back.","|cFFFFD200Drop:|r Island Expeditions|n",2551,148976,288867,1387706,7,2,0,6,7,0
"We don't know much about this species, but we do know this: bats aren't bugs.","|cFFFFD200Drop:|r Island Expeditions|n",2552,148979,288868,132182,2,2,2,6,7,0
