ID,ZoneName,AreaName_lang,ContinentID,ParentAreaID,AreaBit,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,FactionGroupMask,Ambient_multiplier,MountFlags,PvpCombatWorldStateID,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,ContentTuningID,Flags_0,Flags_1,LiquidTypeID_0,LiquidTypeID_1,LiquidTypeID_2,LiquidTypeID_3
9328,ForgottenHollow,"Forgotten Hollow",1642,8501,7979,0,0,0,0,0,0,0,0,0,0.60000002384,15,-1,0,0,0,191,1140867136,8192,0,0,0,0
9329,SeekersOutpost,"Seekers' Outpost",1642,8499,7980,0,0,1640,675,2125,0,0,0,0,0,15,-1,0,0,0,189,1088421952,8192,0,0,0,0
9330,GildedDocksOfZakrajan,"Gilded Docks of Zak'rajan DELETE JDA",1642,8501,7981,0,0,0,0,0,0,0,0,0,0.60000002384,13,-1,0,0,0,191,1140867072,0,0,0,0,0
9331,GilneasIsland,"Gilneas Island",1780,0,7982,0,0,1833,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,289,64,0,0,0,0,0
9332,ZakrajanThrone,"Zak'rajan's Throne Room DELETE JDA",1642,8501,7983,0,0,0,0,0,0,0,0,0,0.60000002384,13,-1,0,0,0,191,1140867136,0,0,0,0,0
9333,ArgusRaidEonarEncounter,"Elarian Sanctuary",1712,8638,7984,0,0,1591,675,1888,0,0,0,0,0.15000000596,13,-1,0,0,0,476,1342197760,12,0,0,0,0
9334,AlgersonLumberYard,"Algerson Lumber Yard",1643,8567,7985,0,0,1653,0,2121,0,0,0,0,0.15000000596,15,-1,0,0,0,186,1073741888,8192,0,0,0,0
9335,Hatherford,Hatherford,1643,8567,7986,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,186,1075839040,8192,0,0,0,0
9336,TheSerpentsMaw,"The Serpent's Maw",1642,8501,7987,0,0,0,0,2108,0,0,0,0,0.60000002384,15,-1,0,0,0,191,1140867136,8192,0,0,0,0
9337,MountainManWoods,"Westwind Weald",1643,8567,7988,0,0,1619,675,0,0,0,0,0,0.15000000596,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
9338,IceTown,"Waning Glacier",1643,8567,7989,0,0,1648,675,0,0,1364,0,0,0.15000000596,15,-1,25,25,0,186,1075855424,8448,0,0,0,0
9339,AromsStand,"Arom's Stand",1643,8721,7990,0,0,1612,675,2056,0,0,0,0,0.15000000596,15,-1,25,25,0,187,1075855424,8448,0,0,0,0
9345,TheGoldenRoad,"The Golden Road",1642,8499,7996,0,0,1639,675,0,0,0,0,0,0,15,-1,0,0,0,189,1075839040,8192,0,0,0,0
9346,TheSacredSands,"The Sacred Sands",1642,8501,7997,0,0,0,0,2108,0,0,0,0,0.60000002384,15,-1,0,0,0,191,1140867136,8448,0,0,0,0
9347,TheBonePit,"The Bone Pit",1642,8501,7998,0,0,0,0,0,0,0,0,0,0.60000002384,15,-1,0,0,0,191,1140867136,8192,0,0,0,0
9348,SlaversRise,"Slaver's Rise",1642,8501,7999,0,0,0,0,0,0,0,0,0,0.60000002384,15,-1,0,0,0,191,1140867136,8192,0,0,0,0
9352,RakjansPerch,"Rak'jan's Perch DELETE JDA",1642,8501,8000,0,0,0,0,0,0,0,0,0,0.60000002384,13,-1,0,0,0,191,1140867072,0,0,0,0,0
9353,RakjansPeak,"Rakjan's Peak",1642,8501,8001,0,0,0,0,2108,0,0,0,0,0.60000002384,15,-1,0,0,0,191,1140867136,8448,0,0,0,0
9354,BoralusDungeon,"Siege of Boralus",1822,0,8002,0,0,1851,675,2091,0,1412,0,0,0.15000000596,13,-1,0,0,0,501,268439552,12,0,0,0,0
9355,LittleTortolla,"Little Tortolla",1642,8499,8003,0,0,1640,0,2127,0,0,0,0,0,15,-1,0,0,0,189,1075839040,8192,0,0,0,0
9356,TheSteamway,"The Steamway",1642,8499,8004,0,0,1661,0,2127,0,0,0,0,0,15,-1,0,0,0,189,1140850752,8192,0,0,0,0
9357,ArathorsEmbrace,"Arathor's Embrace",1643,8721,8005,0,0,1612,675,0,0,0,0,0,0.15000000596,15,-1,25,25,0,187,1073758272,8448,0,0,0,0
9358,ValleyView,"Evergreen Grove",1643,8567,8006,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,186,1073741888,8192,0,0,0,0
9359,LightforgedVindicaar,"The Vindicaar",1860,0,8007,0,0,366,675,0,0,0,0,2,0.60000002384,0,-1,1,3,0,782,526368,8704,0,0,0,0
9360,KulTirasMountainHub,"Fizzsprings Resort",1643,8567,8008,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
9361,TerraceoftheSpeakers,"Terrace of the Speakers",1642,8499,8009,0,0,1639,675,2128,0,1405,0,0,0,15,-1,0,0,0,189,1075839040,8192,0,0,0,0
9362,FreeholdArena,"Ring of Booty",1643,8567,8010,0,0,1619,675,2083,0,0,0,0,0.15000000596,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
9363,QuilboarTown,"Briarback Kraul",1643,9042,8011,0,0,1634,675,2078,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1140867136,8192,0,0,0,0
9364,ConquerorsPath,"Conqueror's Path",1642,8501,8012,0,0,0,0,2108,0,0,0,0,0.60000002384,15,-1,0,0,0,191,1142964288,8448,0,0,0,0
9365,FernwoodRidge,"Fernwood Ridge",1643,8567,8013,0,0,1652,0,2121,0,1414,0,0,0.15000000596,15,-1,0,0,0,186,1073741888,8192,0,0,0,0
9366,StormsongHub,Brennadam,1643,9042,8014,0,0,1634,675,0,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1075855424,0,0,0,0,0
9367,StormsongHubRuins,"Brennadam Square",1643,9042,8015,0,0,1848,675,2080,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1075855424,8192,0,0,0,0
9368,StormsongIsland,"Mariner's Strand",1643,9042,8016,0,0,1877,675,2075,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
9369,StormsongFortress,Sagehold,1643,9042,8017,0,0,1634,675,2076,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
9370,StormsongNagaFort,"Fort Daelin",1643,9042,8018,0,0,1877,675,2077,0,1429,0,0,0.60000002384,15,-1,0,0,0,188,1075855424,8192,0,0,0,0
9371,SethrakAssaultSpire,"Sethrak Assault Spire",1642,8501,8019,0,0,0,0,0,0,0,0,0,0.60000002384,15,-1,0,0,0,191,1140867136,8192,0,0,0,0
9372,FogcliffStrand,"Fogcliff Strand",1643,8567,8020,0,0,0,0,2120,0,0,0,0,0.15000000596,15,-1,0,0,0,186,1073741888,8192,0,0,0,0
9373,SandscarBreach,"Sandscar Breach",1642,8499,8021,0,0,0,0,2126,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9374,StormsongReclaimedLand,"Drowned Lands",1643,9042,8022,0,0,1635,675,2079,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
9375,HotSprings,"Longdrop Hot Springs",1643,8567,8023,0,0,1649,675,0,0,0,0,0,0.15000000596,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
9377,OutlawTownTavernDUNGEON,"Dead Man's Tale",1754,9164,8025,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,25,25,0,500,1086341184,8448,0,0,0,0
9378,KulTirasBrokenGate,"Daelin's Gate",1643,8567,8026,0,0,0,675,2067,0,1371,0,0,0.15000000596,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
9379,KulTirasBrokenGateHill,"Vigil Hill",1643,8567,8027,0,0,0,675,2068,0,0,0,0,0.15000000596,15,-1,25,25,0,186,1075855424,8448,0,0,0,0
9380,TirigardeDrustvarRoad,"Old Drust Road",1643,8567,8028,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
9381,SouthFerryDock,"Southwind Station",1643,8567,8029,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
9382,CityofGold,"Sacrificial Pits",1763,9028,8030,0,0,0,0,0,0,1416,0,0,0.15000000596,15,-1,0,0,0,500,1342197760,12,0,0,0,0
9383,BlizzCon2017,"BlizzCon 2017",1655,0,8031,0,0,0,0,0,0,0,0,0,0.60000002384,13,-1,0,0,0,798,67125248,0,0,0,0,0
9384,RoughneckCamp,"Roughneck Camp",1643,8567,8032,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,25,25,0,186,1084244032,8448,0,0,0,0
9385,GolOsigr,"Gol Osigr",1643,8721,8033,0,0,0,0,2054,0,0,0,0,0.15000000596,15,-1,25,25,0,187,1073741888,8192,0,0,0,0
9386,AlliedHighmountainTaurenUnlock,"Allied - Highmountain Tauren Unlock",1220,0,8034,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,293,64,0,0,0,0,0
9387,AlliedLightforgedDraeneiUnlock,"Allied - Lightforged Draenei Unlock",1220,0,8035,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,293,64,0,0,0,0,0
9388,HeroStageLDDemoArea,"Hero Stage LD Demo Area",1847,0,8036,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,798,16448,0,0,0,0,0
9389,NazmirRaid,Uldir,1861,0,8037,74,0,1872,675,0,0,0,0,0,0.15000000596,13,-1,0,0,0,503,268435456,12,0,0,0,0
9391,UnderrotDungeon,"The Underrot",1841,0,8039,82,0,1651,675,2145,0,1426,0,0,0.15000000596,13,-1,0,0,0,500,0,12,0,0,0,0
9392,CreepyBlizzcon2017,"Creepy Isle of Blizzcon",1658,8579,8040,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,798,1073758272,0,0,0,0,0
9393,PHFortMelon,"Greystone Keep",1643,8567,8041,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,186,1073741888,8192,0,0,0,0
9394,AlliedOrgrimmar,"Allied - Orgrimmar",1220,0,8042,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,293,64,0,0,0,0,0
9395,AlliedStormwind,"Allied - Stormwind",1220,0,8043,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,293,64,0,0,0,0,0
9396,AlliedVoidElfUnlock,"Allied - Void Elf Unlock",1220,0,8044,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,293,64,0,0,0,0,0
9397,AlliedNightborneUnlock,"Allied - Nightborne Unlock",1220,0,8045,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,293,64,0,0,0,0,0
9398,JewelhammersVault,"Jewelhammer's Vault",1,15,8046,0,89,600,675,684,0,0,0,0,0.15000000596,13,-1,0,0,0,23,1073758272,8192,0,0,0,0
9400,StormsongIslandDrydock,"Addington Shipyards",1643,9042,8048,0,0,1877,675,2075,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
9401,TortollanCoast,"The Jeweled Coast",1643,9042,8049,0,0,1877,675,2169,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1073758272,8448,0,0,0,0
9402,CoastalVillage,"Millstone Hamlet",1643,9042,8050,0,0,1879,675,0,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1075855424,0,0,0,0,0
9403,FortDaelinCauseway,"Eventide Delta",1643,9042,8051,0,0,1877,675,2077,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
9404,AtalDazar,Atal'Dazar,1642,8499,8052,0,0,1639,675,2132,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9405,AnglepointPackingDistrict,"Anglepoint Packing District",1643,8567,8053,0,0,0,0,2122,0,0,0,0,0.15000000596,15,-1,0,0,0,186,1073741888,8192,0,0,0,0
9406,TalgurubPyramid,"Speakers' Step",1642,8499,8054,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9407,KulTirasCapitalHubDocks,"Ashvane Company Yards",1643,8567,8055,0,0,1643,675,2070,0,1413,0,0,0.15000000596,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
9408,PrisonDungeon,"Sodden Depths",1771,9327,8056,0,0,0,0,2093,0,0,0,0,0.15000000596,13,-1,0,0,0,500,1073741824,12,0,0,0,0
9409,PrisonDungeon,"Waterlogged Sewers",1771,9327,8057,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,500,1073741824,12,0,0,0,0
9410,PrisonDungeon,"Cell Block: Scillus",1771,9327,8058,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,500,1073741824,12,0,0,0,0
9411,PrisonDungeon,"Cell Block: Karybis",1771,9327,8059,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,500,1073741824,12,0,0,0,0
9412,PrisonDungeon,"Overseer's Redoubt",1771,9327,8060,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,500,1073741824,12,0,0,0,0
9413,PrisonDungeon,"Officer Quarters",1771,9327,8061,0,0,0,0,0,0,0,0,0,0.15000000596,13,-1,0,0,0,500,1073741824,12,0,0,0,0
9414,PrisonDungeon,"Ashvane Armory",1771,9327,8062,0,0,0,0,2096,0,1421,0,0,0.15000000596,13,-1,0,0,0,500,1073741824,12,0,0,0,0
9415,VoidElfHub,"Telogrus Rift",1865,0,8063,0,0,1638,675,1915,0,0,0,2,0.15000000596,13,-1,0,0,0,293,16480,0,0,0,0,0
9416,Falconhurst,Falconhurst,1643,8721,8064,0,0,1613,0,2168,0,0,0,0,0.15000000596,15,-1,25,25,0,187,1075839040,8192,0,0,0,0
9417,KulTirasSouthernSirenVignette,"Wanderer's Cove",1643,8567,8065,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,25,25,0,186,1073758272,8448,0,0,0,0
9418,BoralusDev,BoralusDev,1655,8491,8066,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,25,25,0,798,1073758272,8448,0,0,0,0
9419,VillageintheVines,"Village in the Vines",1642,8499,8067,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9420,GorillaGorge,"Gorilla Gorge",1642,8499,8068,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9421,KingsmouthRiver,"Kingsmouth River",1642,8499,8069,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9422,GoldfieldFarmstead,"Goldfield Farmstead",1643,9042,8070,0,0,1635,675,2078,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
9423,StormsongFarms,"The Amber Waves",1643,9042,8071,0,0,1634,675,0,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1075855424,8192,0,0,0,0
9424,DrustvarManorDungeon,"Waycrest Manor",1862,0,8072,0,0,0,0,2107,0,0,0,0,0.15000000596,0,-1,0,0,0,500,0,12,0,0,0,0
9425,HuntmastersLounge,"Huntmaster's Lounge",1862,9424,8073,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,500,1073741888,0,0,0,0,0
9426,OvergrownAtrium,"Overgrown Atrium",1862,9424,8074,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,500,1073741888,0,0,0,0,0
9427,TheLarder,"The Larder",1862,9424,8075,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,500,1342183424,12,0,0,0,0
9428,GrandParlor,"Grand Parlor",1862,9424,8076,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,500,1073741888,0,0,0,0,0
9429,ForgottenAttic,"Forgotten Attic",1862,9424,8077,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,500,1073741888,0,0,0,0,0
9430,Nazwathainterior,"Nazwatha Sanctum",1642,8500,8078,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,190,1073741888,8192,0,0,0,0
9432,WatchmansRise,"Watchman's Rise",1643,8721,8080,0,0,1612,675,2059,0,0,0,0,0.15000000596,15,-1,25,25,0,187,1075855424,8448,0,0,0,0
9433,PHFortMelon,"Greystone Relief",1643,8567,8081,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,186,1073741888,8192,0,0,0,0
9434,BloodfireRavine,"Bloodfire Ravine",1642,8500,8082,0,0,0,0,2173,0,0,0,0,0.15000000596,15,-1,0,0,0,190,1073741888,8448,0,0,0,0
9435,BloodCoast,"Blood Coast",1642,8500,8083,0,0,0,0,2173,0,0,0,0,0.15000000596,15,-1,0,0,0,190,1073741888,8448,0,0,0,0
9436,SunderedTemple,"Sundered Temple",1642,8499,8084,0,0,0,0,2125,0,0,0,0,0,15,-1,0,0,0,189,1073741888,8192,0,0,0,0
9437,GralsGrotto,"Gral's Grotto",1642,8499,8085,0,0,0,0,2180,0,0,0,0,0,15,-1,0,0,0,189,1086324800,8192,0,0,0,0
9439,WarfrontsArathiHorde,"Arathi Highlands",1876,0,8087,0,0,1650,0,2111,0,1401,0,0,0.15000000596,13,-1,0,0,11,290,0,0,0,0,0,0
9440,IslandVerdantWilds,"Verdant Wilds",1882,0,8088,0,0,1832,675,2048,0,0,0,0,0.15000000596,15,-1,0,0,0,289,16384,0,0,0,0,0
9441,StormsongIslandForge,"The Brineworks",1643,9042,8089,0,0,1877,675,2075,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
9442,StormsongIslandSailFab,"Layson & Sons Rigging",1643,9042,8090,0,0,1634,675,2075,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
9443,TitanIsland,"Titan Island",1880,0,8091,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,289,64,0,0,0,0,0
9444,CollapsedFarm,"Burton Farmstead",1643,9042,8092,0,0,1668,675,2078,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
9455,WarfrontsArathiHordeHighPerch,"High Perch",1876,9439,8103,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,290,1073741824,0,0,0,0,0
9456,WarfrontsArathiHordeElementalShrine,"Circle of Elements",1876,9439,8104,0,0,1839,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,290,1073741824,0,0,0,0,0
9457,WarfrontsArathiHordeHatchetRidge,"Hatchet Ridge",1876,9439,8105,0,0,1636,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,290,1073741824,0,0,0,0,0
9458,WarfrontsArathiHordeDrywhiskerMine,"Drywhisker Mine",1876,9439,8106,0,0,1838,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,290,1073741824,0,0,0,0,0
9459,WarfrontsArathiHordeGalensFall,"Galen's Fall",1876,9439,8107,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,290,1073741824,0,0,0,0,0
9460,WarfrontsArathiHordeGalsonsLode,"Galson's Lode",1876,9439,8108,0,0,1838,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,290,1073741824,0,0,0,0,0
9461,WarfrontsArathiHordeHighlandsMill,"Highlands Mill",1876,9439,8109,0,0,1636,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,290,1073741824,0,0,0,0,0
9462,BoralusDev,IsleCVTest,1655,0,8110,0,0,1496,675,1705,0,0,0,0,0.15000000596,15,-1,25,25,0,798,16448,8448,0,0,0,0
9463,DarkPlaceUunaScenario,"A Dark Place",930,0,8111,0,0,1144,0,542,0,0,0,0,1,0,-1,0,0,0,347,20480,8,0,0,0,0
9464,WindsweptCove,"Windswept Cove",1643,9042,8112,0,0,1634,675,0,0,0,0,0,0.60000002384,15,-1,0,0,0,188,1073758272,8192,0,0,0,0
9465,CrimsonCoast,"Crimson Coast",1643,8721,8113,0,0,1658,0,2168,0,0,0,0,0.15000000596,15,-1,25,25,0,187,1073741888,8192,0,0,0,0
9466,IslandRottingMire,"The Rotting Mire",1892,0,8114,0,0,1715,675,2039,0,0,0,0,0.15000000596,15,-1,0,0,0,289,16384,0,0,0,0,0
9467,WhiteMesaIsles,"White Mesa Isles",1885,0,8115,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,289,64,0,0,0,0,0
9468,CVDev,IsleCVTest2,1655,0,8116,0,0,1496,675,1705,0,0,0,0,0.15000000596,15,-1,25,25,0,798,16448,8448,0,0,0,0
9469,IslandUngolRuins,"Un'gol Ruins",1813,0,8117,0,0,1715,0,2039,0,0,0,0,0.15000000596,15,-1,0,0,0,289,16384,0,0,0,0,0
9470,MildenhallMeadery,"Mildenhall Meadery",1643,9042,8118,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,188,1075839040,8192,0,0,0,0
9471,HighlandFlats,"Highland Flats",1643,9042,8119,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,188,1073741888,8192,0,0,0,0
9472,TheCrystalVale2,"The Crystal Vale",1,9310,8120,0,0,1625,675,598,0,0,0,0,0.30000001192,15,-1,16,17,0,36,1073758272,0,0,0,0,0
9473,StaghelmPoint2,"Staghelm Point",1,9310,8121,0,0,1625,675,1927,0,0,0,0,0.30000001192,15,-1,16,17,0,36,1073758272,0,0,0,0,0
9474,SouthwindVillage2,"Southwind Village",1,9310,8122,0,0,1625,675,1927,0,0,0,0,0.30000001192,15,-1,16,17,0,36,1073758272,0,0,0,0,0
9475,TwilightOutpost,"Twilight Outpost",1,9310,8123,0,0,1625,675,598,0,0,0,0,0.30000001192,15,-1,16,17,0,36,1073758272,0,0,0,0,0
9476,HiveAshi2,Hive'Ashi,1,9310,8124,0,0,1625,675,598,0,0,0,0,0.30000001192,15,-1,16,17,0,36,1073758272,0,0,0,0,0
9477,HiveRegal,Hive'Regal,1,9310,8125,0,0,1625,675,598,0,0,0,0,0.30000001192,15,-1,16,17,0,36,1073758272,0,0,0,0,0
9478,HiveZora,Hive'Zora,1,9310,8126,0,0,1625,675,598,0,0,0,0,0.30000001192,15,-1,16,17,0,36,1073758272,0,0,0,0,0
9479,DrustvarScenario,Drustvar,0,21,8127,0,0,1612,675,1904,0,0,0,0,0.15000000596,15,-1,25,25,0,187,16448,256,0,0,0,0
9481,IslandCursed,CursedPrototype,1891,0,8129,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,289,16448,0,0,0,0,0
9482,BrackishCoast,"Brackish Coast",1643,8721,8130,0,0,1612,675,1904,0,0,0,0,0.15000000596,15,-1,25,25,0,187,1073758272,8448,0,0,0,0
9483,KatalinaPrototype,"Katalina Island",1889,0,8131,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,289,64,0,0,0,0,0
9485,Wonderland,Wonderland,1896,0,8133,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,289,64,0,0,0,0,0
9486,IslandPrototype,"lost world [ph]",1895,0,8134,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,289,16448,0,0,0,0,0
9487,Wonderland,Wonderland,1896,9485,8135,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,289,1073741888,0,0,0,0,0
9488,SwampPrototype,"Swamp Island",1887,0,8136,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,289,64,0,0,0,0,0
9489,RockSpire,"Rock Spire",1888,0,8137,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,289,64,0,0,0,0,0
9491,TheSaltySpitoon,"The Salty Spitoon",1643,8721,8139,0,0,1612,675,0,0,0,0,0,0.15000000596,15,-1,25,25,0,187,1073758272,8448,0,0,0,0
9492,WarfrontsArathiHordeValorcallPass,"Valorcall Pass",1876,9439,8140,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,290,1073741824,0,0,0,0,0
9493,WarfrontsArathiHordeNorthfoldCrossing,"Northfold Crossing",1876,9439,8141,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,290,1073741824,0,0,0,0,0
9494,WarfrontsArathiHordeArgorok,Ar'gorok,1876,9439,8142,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,290,1073741824,0,0,0,0,0
9495,WarfrontsArathiHordeStromgardeKeep,"Stromgarde Keep",1876,9439,8143,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,290,1073741824,0,0,0,0,0
9496,IslandMoltenCay,"Molten Cay",1897,0,8144,0,0,1834,675,2039,0,0,0,0,0.15000000596,15,-1,0,0,0,289,16384,0,0,0,0,0
9497,IslandSkitteringHollow,"Skittering Hollow",1898,0,8145,0,0,1829,675,2152,0,0,0,0,0.15000000596,15,-1,0,0,0,289,16384,0,0,0,0,0
9499,WarfrontsArathiHordeNewstead,Newstead,1876,9439,8147,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,290,1073741824,0,0,0,0,0
9500,BleakHillsMine,"Bleak Hills Mine",1643,8721,8148,0,0,1612,675,0,0,0,0,0,0.15000000596,15,-1,25,25,0,187,1073758272,8448,0,0,0,0
9502,TheNightholdExterior,"The Nighthold",1220,7637,8150,0,0,0,0,0,0,0,0,0,0.15000000596,15,-1,0,0,0,335,1073741888,0,0,0,0,0
9509,Corlain,Corlain,1643,8721,8157,0,0,1612,675,2059,0,0,0,0,0.15000000596,15,-1,25,25,0,187,1073758272,8448,0,0,0,0
9510,CorlainArmory,"Corlain Armory",1643,8721,8158,0,0,1612,675,2059,0,0,0,0,0.15000000596,15,-1,25,25,0,187,1073758272,8448,0,0,0,0
9511,SeethingStrandShipwreck,Shipwreck,1803,9136,8159,0,0,0,0,1914,0,1257,0,0,0.15000000596,15,-1,0,0,0,971,1073741888,0,0,0,0,0
9512,SeethingShoreWaterfall,Waterfall,1803,9136,8160,0,0,0,0,1914,0,1257,0,0,0.15000000596,15,-1,0,0,0,971,1073741888,0,0,0,0,0
9513,SeethingShoreCrashSite,"Crash Site",1803,9136,8161,0,0,0,0,1914,0,1257,0,0,0.15000000596,15,-1,0,0,0,971,1073741888,0,0,0,0,0
9514,SeethingShoreOverlook,Overlook,1803,9136,8162,0,0,0,0,1914,0,1257,0,0,0.15000000596,15,-1,0,0,0,971,1073741888,0,0,0,0,0
9515,TarPitsSeethingShore,"Tar Pits",1803,9136,8163,0,0,0,0,1914,0,1257,0,0,0.15000000596,15,-1,0,0,0,971,1073741888,0,0,0,0,0
9516,SeethingShoreRuins,Ruins,1803,9136,8164,0,0,0,0,1914,0,1257,0,0,0.15000000596,15,-1,0,0,0,971,1073741888,0,0,0,0,0
9517,SeethingShoreTower,Tower,1803,9136,8165,0,0,0,0,1914,0,1257,0,0,0.15000000596,15,-1,0,0,0,971,1073741888,0,0,0,0,0
9518,SeethingShorePlunge,Plunge,1803,9136,8166,0,0,0,0,1914,0,1257,0,0,0.15000000596,15,-1,0,0,0,971,1073741888,0,0,0,0,0
9519,SeethingShoreTidepools,"Tide Pools",1803,9136,8167,0,0,0,0,1914,0,1257,0,0,0.15000000596,15,-1,0,0,0,971,1073741888,0,0,0,0,0
9520,SeethingShoreBonfire,Bonfire,1803,9136,8168,0,0,0,0,1914,0,1257,0,0,0.15000000596,15,-1,0,0,0,971,1073741888,0,0,0,0,0
9521,SeethingShoreRidge,Ridge,1803,9136,8169,0,0,0,0,1914,0,1257,0,0,0.15000000596,15,-1,0,0,0,971,1073741888,0,0,0,0,0
9522,SeethingShoreTemple,Temple,1803,9136,8170,0,0,0,0,1914,0,1257,0,0,0.15000000596,15,-1,0,0,0,971,1073741888,0,0,0,0,0
