ID,Name_lang,HordeName_lang,EffectArg[0],EffectArg[1],EffectArg[2],EffectScalingPoints[0],EffectScalingPoints[1],EffectScalingPoints[2],GemItemID,TransmogUnlockConditionID,TransmogCost,IconFileDataID,EffectPointsMin[0],EffectPointsMin[1],EffectPointsMin[2],ItemVisual,Flags,RequiredSkillID,RequiredSkillRank,ItemLevel,Charges,Effect[0],Effect[1],Effect[2],ScalingClass,ScalingClassRestricted,Condition_ID,MinLevel,MaxLevel
2758,+4 Critical Strike Rating and +6 Stamina,,7,32,20,0,0,0,24067,0,0,0,6,4,4,0,0,0,0,1,0,5,5,0,0,0,0,0,0
2759,+8 Resilience Rating,,35,0,0,0,0,0,24053,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2760,+3 Critical Strike Rating and +4 Spell Power,,32,45,0,0,0,0,23101,0,0,0,3,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
2761,+4 Critical Strike Rating and +5 Spell Power,,32,45,0,0,0,0,24059,0,0,0,4,5,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
2762,+3 Critical Strike Rating and +4 Spell Penetration,,32,31922,0,0,0,0,23103,0,0,0,3,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
2763,+4 Critical Strike Rating and +5 Spell Penetration,,32,31921,0,0,0,0,24066,0,0,0,4,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
2764,+8 Hit Rating,,31,17,0,0,0,0,24051,0,0,0,8,8,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2765,+10 Spell Penetration,,25975,0,0,0,0,0,24039,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2766,+8 Intellect,,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2767,+8 Hit Rating,,31,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2768,+16 Spell Power,,45,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2769,+11 Hit Rating,,31,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2770,+7 Spell Power,,45,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2771,+8 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2772,+14 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2773,+16 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2774,+11 Intellect,,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2775,+11 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2776,+3 Mana every 5 seconds,,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2777,+13 Spirit,,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2778,+13 Spell Penetration,,31950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2779,+16 Spirit,,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2780,+20 Spell Penetration,,26283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2781,+19 Stamina,,7,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2782,+10 Agility,,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2783,+14 Hit Rating,,31,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2784,+12 Hit Rating,,31,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2785,+13 Hit Rating,,31,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2786,+7 Hit Rating,,31,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2787,+8 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2788,+9 Resilience,,35,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2789,+15 Resilience,,35,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2790,ZZOLDLesser Rune of Warding,,29504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2791,Greater Rune of Warding,,42136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2792,+8 Stamina,,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2793,+8 Defense Rating,,12,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,1,0,5,0,0,0,0,0,55,0
2794,+4 Mana restored per 5 seconds,,43,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,5,0,0,0,0,0,55,0
2795,Comfortable Insoles,,32427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2796,+15 Dodge Rating,,13,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2797,+9 Dodge Rating,,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2798,+$i Intellect (+$n/+$f),,32557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2799,+$i Stamina (+$n/+$f),,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2800,+$i Armor (+$n/+$f),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
2801,+8 Resilience,,35,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2802,+$i Agility,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2803,+$i Stamina,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2804,+$i Intellect,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2805,+$i Strength,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2806,+$i Spirit,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2807,+$i Arcane Damage,,32694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2808,+$i Fire Damage,,32695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2809,+$i Nature Damage,,32696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2810,+$i Frost Damage,,32698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2811,+$i Shadow Damage,,32697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2812,+$i Healing,,32701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2813,+$i Defense Rating,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2814,+$i Health per 5 sec.,,32703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2815,+$i Dodge Rating,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2816,+$i Mana Per 5 sec.,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2817,+$i Arcane Resistance,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
2818,+$i Fire Resistance,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
2819,+$i Frost Resistance,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
2820,+$i Nature Resistance,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
2821,+$i Shadow Resistance,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
2822,+$i Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2823,+$i Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2824,+$i Spell Power,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2825,+$i Attack Power,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2826,+$i Block Rating,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2827,+14 Critical Strike Rating and 1% Spell Reflect,,32,11818,0,0,0,0,25890,0,0,0,14,0,0,0,0,0,0,1,0,5,3,0,0,0,64,0,0
2828,Chance to Increase Spell Cast Speed,,32837,0,0,0,0,0,25893,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,30,0,0
2829,+24 Attack Power and Minor Run Speed Increase,,38,23990,0,0,0,0,25894,0,0,0,24,0,0,0,0,0,0,1,0,5,3,0,0,0,63,0,0
2830,+12 Critical Strike Rating and Reduces Snare/Root Duration by 10%,,32,55378,0,0,0,0,25895,0,0,0,12,0,0,0,0,0,0,1,0,5,3,0,0,0,32,0,0
2831,+18 Stamina and Stun Duration Reduced by 15%,,7,55358,0,0,0,0,25896,0,0,0,18,0,0,0,0,0,0,1,0,5,3,0,0,0,33,0,0
2832,+14 Spell Power and 2% Reduced Threat,,45,32842,0,0,0,0,25897,0,0,0,14,0,0,0,0,0,0,1,0,5,3,0,0,0,34,0,0
2833,+12 Defense Rating and Chance to Restore Health on hit,,12,32844,0,0,0,0,25898,0,0,0,12,0,0,0,0,0,0,1,0,5,3,0,0,0,35,0,0
2834,+3 Melee Damage and Chance to Stun Target,,26598,37982,0,0,0,0,25899,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,36,0,0
2835,+12 Intellect and Chance to restore mana on spellcast,,5,27521,0,0,0,0,25901,0,0,0,12,0,0,0,0,0,0,1,0,5,3,0,0,0,66,0,0
2836,3 mana per 5 sec.,,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2837,+7 Spirit,,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2838,+7 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2839,+14 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2840,+21 Stamina,,7,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2841,+10 Stamina,,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2842,+8 Spirit,,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2843,+8 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2844,+8 Hit Rating,,31,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2845,+11 Hit Rating,,31,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2846,4 mana per 5 sec.,,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2847,4 mana per 5 sec.,,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2848,5 mana per 5 sec.,,43,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2849,+7 Dodge Rating,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2850,+13 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2851,+19 Stamina,,7,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2852,7 mana per 5 sec,,43,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2853,8 mana per 5 sec,,43,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2854,3 mana per 5 sec,,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2855,5 mana per 5 sec.,,43,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2856,+4 Resilience Rating,,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2857,+2 Critical Strike Rating,,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2858,+2 Critical Strike Rating,,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2859,+3 Resilience Rating,,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2860,+3 Hit Rating,,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2861,+3 Defense Rating,,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2862,+3 Resilience Rating,,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2863,+3 Intellect,,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2864,+4 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2865,+2 mana per 5 sec.,,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2866,+3 Spirit,,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2867,+2 Resilience Rating,,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2868,+6 Stamina,,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2869,+4 Intellect,,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2870,+3 Parry Rating,,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2871,+4 Dodge Rating,,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2872,+5 Spell Power,,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2873,+4 Hit Rating,,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2874,+4 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2875,+3 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2876,+3 Dodge Rating,,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2877,+4 Agility,,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2878,+4 Resilience Rating,,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2879,+3 Strength,,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2880,+3 Hit Rating,,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2881,+1 Mana per 5 sec.,,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2882,+6 Stamina,,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2883,+4 Stamina,,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2884,+2 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2885,+2 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2886,+2 Hit Rating,,31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2887,+3 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2888,+6 Block Value,,33088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2889,+5 Spell Power,,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2890,+4 Spirit,,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2891,+10 Resilience Rating,,35,0,0,0,0,0,27679,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2892,+4 Strength,,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2893,+3 Agility,,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2894,+7 Strength,,4,0,0,0,0,0,27774,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2895,+4 Stamina,,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2896,+8 Spell Power,,45,0,0,0,0,0,27777,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2897,"+3 Stamina, +4 Crit Rating",,7,32,0,0,0,0,27782,0,0,0,3,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
2898,+3 Stamina and +4 Critical Strike Rating,,7,32,0,0,0,0,27785,0,0,0,3,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
2899,+3 Stamina and +4 Critical Strike Rating,,7,32,0,0,0,0,27786,0,0,0,3,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
2900,+4 Spell Power,,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2901,+2 Spell Power,,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2902,+2 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2906,+$i Stamina and +$i Intellect,,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
2907,+2 Parry Rating,,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2908,+4 Hit Rating,,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2909,+2 Hit Rating,,31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2910,+3 Spell Power,,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2911,+10 Strength,,4,0,0,0,0,0,28117,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2912,+12 Spell Power,,45,0,0,0,0,0,28118,0,0,0,12,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2913,+10 Critical Strike Rating,,32,0,0,0,0,0,28119,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2914,+10 Critical Strike Rating,,32,0,0,0,0,0,28120,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2915,"+5 Strength, +5 Crit Rating",,4,32,0,0,0,0,28122,0,0,0,5,5,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
2916,+5 Critical Strike Rating and +6 Spell Power,,45,32,0,0,0,0,28123,0,0,0,6,5,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
2917,gem test enchantment,,0,0,0,0,0,0,27864,0,0,0,100,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
2918,"+3 Stamina, +4 Crit Rating",,7,32,0,0,0,0,27786,0,0,0,3,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
2919,+7 Strength,,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2921,+3 Stamina and +4 Critical Strike Rating,,7,32,0,0,0,0,27809,0,0,0,3,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
2922,+7 Strength,,4,0,0,0,0,0,27811,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2923,+3 Stamina and +4 Critical Strike Rating,,7,32,0,0,0,0,27820,0,0,0,3,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
2924,+8 Spell Power,,45,0,0,0,0,0,27812,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2925,+3 Stamina,,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2926,+2 Dodge Rating,,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2927,+4 Strength,,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2928,+12 Spell Power,,45,39508,0,0,0,0,0,0,0,0,12,0,0,0,1,333,350,1,0,5,0,0,0,0,0,0,0
2929,+2 Weapon Damage,,354723,0,0,0,0,0,0,0,0,0,2,0,0,0,1,333,350,1,0,3,0,0,0,0,0,0,0
2930,+12 Spell Power,,45,0,0,0,0,0,0,0,0,0,12,0,0,0,1,333,350,1,0,5,0,0,0,0,0,0,0
2931,+4 All Stats,,357403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,333,350,1,0,3,0,0,0,0,0,0,0
2932,+4 Defense Rating,,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2933,+15 Resilience Rating,,35,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2934,+10 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2935,+15 Hit Rating,,31,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2936,+8 Attack Power,,38,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2937,+20 Spell Power,,45,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2938,+20 Spell Penetration,,26283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2939,Minor Speed and +6 Agility,,13889,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,3,5,0,0,0,0,0,0
2940,Minor Speed and +9 Stamina,,13889,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,3,5,0,0,0,0,0,0
2941,+2 Hit Rating,,31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2942,+6 Critical Strike Rating,,32,0,0,0,0,0,28290,0,0,0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2943,+14 Attack Power,,38,0,0,0,0,0,28360,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2944,+14 Attack Power,,38,0,0,0,0,0,28361,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2945,+20 Attack Power,,38,0,0,0,0,0,28362,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2946,"+10 Attack Power, +5 Critical Strike Rating",,38,32,0,0,0,0,28363,0,0,0,10,5,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
2947,+3 Resist All,,18674,0,0,0,0,0,22460,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2948,+4 Resist All,,18675,0,0,0,0,0,22459,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2949,+20 Attack Power,,38,0,0,0,0,0,28388,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2950,+10 Critical Strike Rating,,32,0,0,0,0,0,28389,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2951,+4 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2952,+4 Critical Strike Rating,,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2953,+2 Spell Power,,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2954,Weighted (+12 Damage),,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
2955,Weighted (+14 Crit Rating and +12 Damage),,32,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0
2956,+4 Strength,,4,0,0,0,0,0,28458,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2957,+4 Agility,,3,0,0,0,0,0,28459,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
