Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Within one raid lockout period, defeat every boss in Naxxramas without allowing any raid member to die during any of the boss encounters in 25-player mode.",The Immortal,Title Reward: The Immortal,2186,533,-1,0,14923,1,10,0,21,135986,129071,0
"Within one raid lockout period, defeat every boss in Naxxramas without allowing any raid member to die during any of the boss encounters in 10-player mode.",The Undying,Title Reward: The Undying,2187,533,-1,0,14922,1,10,0,21,135969,128300,0
Kill 50 rookery whelps within 15 seconds.,Leeeeeeeeeeeeeroy!,Title: Jenkins,2188,229,-1,0,14808,0,10,0,26,236234,132685,0
Destroy 5 vehicles using a turret in a single battle.,Artillery Expert,,2189,607,-1,0,14881,0,10,0,12,132385,128308,0
Kill 5 players carrying seaforium in a single battle.,Drop it now!,,2190,607,-1,0,14881,0,10,0,14,236272,132970,0
Kill 100 players in the Courtyard of the Ancients.,Ancient Courtyard Protector,,2191,607,-1,0,14881,0,10,0,16,132282,132871,0
Win a Strand of the Ancients battle without losing any siege vehicles.,Not Even a Scratch,,2192,607,0,0,14881,0,10,0,10,132337,132972,0
Plant 5 Seaforium charges which successfully damage a wall in a single battle.,Explosives Expert,,2193,607,-1,0,14881,0,10,0,8,133713,132974,0
Complete the Strand of the Ancients achievements listed below.,Master of Strand of the Ancients,,2194,-1,1,0,14881,0,25,0,17,236394,132976,0
Complete the Strand of the Ancients achievements listed below.,Master of Strand of the Ancients,,2195,-1,0,0,14881,0,25,0,18,236394,128310,0
Kill 10 players in each of the Wintergrasp areas listed below.,Wintergrasp Ranger,,2199,571,-1,0,14901,0,10,0,4,236224,129630,0
Defend the beach without losing any walls.,Defense of the Ancients,,2200,607,0,0,14881,0,10,0,6,132341,132869,0
Most deadly Lich King dungeon boss,Most deadly Lich King dungeon boss,,2216,-1,-1,0,125,0,0,17,7,136243,128004,322
Most deadly Lich King 10-player raid boss,Most deadly Lich King 10-player raid boss,,2217,-1,-1,0,125,0,0,17,9,136243,129641,323
Most deadly Lich King 25-player raid boss,Most deadly Lich King 25-player raid boss,,2218,-1,-1,0,125,0,0,17,11,136243,132873,324
Total deaths in 5-player heroic dungeons,Total deaths in 5-player heroic dungeons,,2219,-1,-1,0,125,0,0,1,3,136243,132865,0
Kill one of the extremely rare and hard to find Northrend creatures listed below.,Northern Exposure,,2256,-1,-1,0,14780,1,10,0,10,236834,132796,0
Kill all of the extremely rare and hard to find Northrend creatures listed below.,Frostbitten,,2257,-1,-1,2256,14780,0,25,0,11,236751,132565,2256
Summons accepted,Summons accepted,,2277,-1,-1,0,134,0,0,1,2,136243,132820,0
Obtain the Brutal Nether Drake from Arena Season 4 of The Burning Crusade.,Brutal Nether Drake,,2316,-1,-1,0,81,1,0,0,134,132249,121806,0
Raise your reputation with the areas listed below.,Insane in the Membrane,Title Reward: The Insane,2336,-1,-1,0,81,0,0,0,168,236206,128458,0
Completed the Dreadsteed of Xoroth warlock quest.,Dreadsteed of Xoroth,,2357,-1,-1,0,81,0,0,0,170,132238,121782,0
Completed the paladin quest to obtain a Charger.,Charger,,2358,-1,-1,0,81,1,0,0,172,132226,121912,0
Completed the druid quest to obtain Swift Flight Form.,Swift Flight Form,,2359,-1,-1,0,81,0,0,0,173,132128,132030,0
Battleground played the most,Battleground played the most,,2396,-1,-1,0,153,0,0,17,2,136243,124578,839
Battleground won the most,Battleground won the most,,2397,-1,-1,0,153,0,0,17,4,136243,132293,840
Logged in during WoW's 4th Anniversary.,WoW's 4th Anniversary,,2398,-1,-1,0,81,0,0,0,166,133783,124569,0
Lay an egg in Un'Goro Crater's Golakka Hot Springs as a rabbit during the Noblegarden celebration.,Hard Boiled,,2416,-1,-1,0,159,0,10,0,6,236998,129444,0
Eat 25 Noblegarden Chocolates during the Noblegarden celebration.,Chocolate Lover,,2417,-1,-1,0,159,0,10,0,2,236570,132089,0
Eat 100 Noblegarden Chocolates during the Noblegarden celebration.,Chocoholic,,2418,-1,-1,2417,159,0,10,0,3,236570,132032,0
Find your pet Spring Rabbit another one to love in each of the towns listed below.,Spring Fling,,2419,-1,1,0,159,0,10,0,7,237000,129729,0
Hide a Brightly Colored Egg in Silvermoon City.,Noble Garden,,2420,-1,0,0,159,0,10,0,9,236997,132149,0
Hide a Brightly Colored Egg in Stormwind City.,Noble Garden,,2421,-1,1,0,159,0,10,0,10,236997,129946,0
Use Spring Flowers to place rabbit ears upon players who are level 18 or above.,Shake Your Bunny-Maker,,2422,-1,-1,0,159,0,10,0,11,133939,128289,0
Use Spring Robes to plant a flower in each of the deserts listed below.,Desert Rose,,2436,-1,-1,0,159,0,10,0,12,237578,129734,0
Slew Prince Tenris Mirkblood and acquired his Vampiric Batling pet.,Vampire Hunter,,2456,-1,-1,0,81,1,0,0,169,132182,126295,0
Destroy each of the vehicles listed below.,Destruction Derby,,2476,571,0,0,14901,0,10,0,6,135783,128257,0
Obtain an Aqual Quintessence.,The Fifth Element,,2496,-1,-1,0,81,0,0,0,171,135862,129792,0
Find your pet Spring Rabbit another one to love in each of the towns listed below.,Spring Fling,,2497,-1,0,0,159,0,10,0,8,237000,131932,0
Collect 75 unique companion pets.,Lil' Game Hunter,Reward: Little Fawn's Salt Lick,2516,-1,-1,1250,92,0,10,0,27,132599,132931,0
Obtain 100 mounts.,Mountain o' Mounts,Reward: Blue Dragonhawk Mount,2536,-1,1,2143,92,0,10,0,54,132188,129938,0
Obtain 100 mounts.,Mountain o' Mounts,Reward: Red Dragonhawk Mount,2537,-1,0,2143,92,0,10,0,55,132188,129944,0
Slay the following pests.,Pest Control,,2556,-1,-1,0,92,0,10,0,39,132196,128220,0
Show more critters of Azeroth how much you /love them.,To All The Squirrels Who Shared My Life,,2557,-1,-1,0,92,0,10,0,38,237182,128241,0
Kiss someone wearing an Elegant Dress while wearing a White Tuxedo Shirt and Black Tuxedo Pants.,Blushing Bride,,2576,-1,-1,0,159,0,10,0,13,136209,129446,0
Mr. Bigglesworth kills,Mr. Bigglesworth kills,,2596,533,-1,0,14823,0,10,33,40,134155,132151,0
Find a Brightly Colored Egg.,I Found One!,,2676,-1,-1,0,159,0,10,0,1,237000,129418,0
Visit your class trainer when you are at least level 40 and activate your Dual Talent Specialization.,Dual Talent Specialization,,2716,-1,-1,0,92,0,10,0,50,236544,128587,0
Train to compete in the Argent Tournament by becoming an Aspirant for your race's faction.,Argent Aspiration,,2756,-1,-1,0,14941,1,10,0,1,236690,131464,0
Train to compete in the Argent Tournament by becoming a Valiant for your race's faction.,Argent Valor,,2758,-1,-1,2756,14941,1,10,0,2,236689,129369,0
Earn exalted status with and the right to represent Darnassus in the Argent Tournament.,Exalted Champion of Darnassus,Title Reward: of Darnassus,2760,-1,1,2777,14941,0,10,0,8,255141,128598,0
Earn exalted status with and the right to represent the Exodar in the Argent Tournament.,Exalted Champion of the Exodar,Title Reward: of the Exodar,2761,-1,1,2778,14941,0,10,0,10,255137,126336,0
Earn exalted status with and the right to represent the Gnomeregan Exiles in the Argent Tournament.,Exalted Champion of Gnomeregan,Title Reward: of Gnomeregan,2762,-1,1,2779,14941,0,10,0,12,255139,128604,0
Earn exalted status with and the right to represent Ironforge in the Argent Tournament.,Exalted Champion of Ironforge,Title Reward: of Ironforge,2763,-1,1,2780,14941,0,10,0,14,255138,128059,0
Earn exalted status with and the right to represent Stormwind in the Argent Tournament.,Exalted Champion of Stormwind,Title Reward: of Stormwind,2764,-1,1,2781,14941,0,10,0,16,255140,131976,0
Earn exalted status with and the right to represent Orgrimmar in the Argent Tournament.,Exalted Champion of Orgrimmar,Title Reward: of Orgrimmar,2765,-1,0,2783,14941,0,10,0,21,255142,126429,0
Earn exalted status with and the right to represent Sen'jin in the Argent Tournament.,Exalted Champion of Sen'jin,Title Reward: of Sen'jin,2766,-1,0,2784,14941,0,10,0,23,255145,128601,0
Earn exalted status with and the right to represent Silvermoon City in the Argent Tournament.,Exalted Champion of Silvermoon City,Title Reward: of Silvermoon,2767,-1,0,2785,14941,0,10,0,25,255136,128562,0
Earn exalted status with and the right to represent Thunder Bluff in the Argent Tournament.,Exalted Champion of Thunder Bluff,Title Reward: of Thunder Bluff,2768,-1,0,2786,14941,0,10,0,27,255144,128565,0
Earn exalted status with and the right to represent the Undercity in the Argent Tournament.,Exalted Champion of the Undercity,Title Reward: of the Undercity,2769,-1,0,2787,14941,0,10,0,29,255143,126432,0
Earn exalted status with and the right to represent every Alliance race's faction in the Argent Tournament.,Exalted Champion of the Alliance,,2770,-1,1,2782,14941,0,10,0,18,255130,129392,0
Earn exalted status with and the right to represent every Horde race's faction in the Argent Tournament.,Exalted Champion of the Horde,,2771,-1,0,2788,14941,0,10,0,31,255132,128651,0
Defeat another player in a mounted duel at the Argent Tournament.,Tilted!,,2772,-1,-1,0,14941,0,10,0,3,135128,129390,0
Unmask and defeat the Black Knight at the Argent Tournament.,It's Just a Flesh Wound,,2773,-1,-1,0,14941,0,10,0,5,133146,128699,0
Complete the Wintergrasp achievements listed below.,Master of Wintergrasp,,2776,-1,0,0,14901,0,10,0,25,135836,126958,0
Earn the right to represent Darnassus in the Argent Tournament.,Champion of Darnassus,,2777,-1,1,0,14941,0,10,0,7,255141,128697,0
Earn the right to represent the Exodar in the Argent Tournament.,Champion of the Exodar,,2778,-1,1,0,14941,0,10,0,9,255137,124928,0
Earn the right to represent the Gnomeregan Exiles in the Argent Tournament.,Champion of Gnomeregan,,2779,-1,1,0,14941,0,10,0,11,255139,125116,0
Earn the right to represent Ironforge in the Argent Tournament.,Champion of Ironforge,,2780,-1,1,0,14941,0,10,0,13,255138,131979,0
Earn the right to represent Stormwind in the Argent Tournament.,Champion of Stormwind,,2781,-1,1,0,14941,0,10,0,15,255140,124488,0
Earn the right to represent every Alliance race's faction in the Argent Tournament.,Champion of the Alliance,,2782,-1,1,0,14941,0,10,0,17,255130,125118,0
Earn the right to represent Orgrimmar in the Argent Tournament.,Champion of Orgrimmar,,2783,-1,0,0,14941,0,10,0,20,255142,132072,0
Earn the right to represent Sen'jin in the Argent Tournament.,Champion of Sen'jin,,2784,-1,0,0,14941,0,10,0,22,255145,124490,0
Earn the right to represent Silvermoon City in the Argent Tournament.,Champion of Silvermoon City,,2785,-1,0,0,14941,0,10,0,24,255136,128456,0
Earn the right to represent Thunder Bluff in the Argent Tournament.,Champion of Thunder Bluff,,2786,-1,0,0,14941,0,10,0,26,255144,128541,0
Earn the right to represent the Undercity in the Argent Tournament.,Champion of the Undercity,,2787,-1,0,0,14941,0,10,0,28,255143,124730,0
Earn the right to represent every Horde race's faction in the Argent Tournament.,Champion of the Horde,,2788,-1,0,0,14941,0,10,0,30,255132,125110,0
Join the Brew of the Month club.,Brew of the Month,,2796,-1,-1,0,162,1,10,0,5,133697,128570,0
Complete the Noblegarden achievements listed below.,Noble Gardener,Title Reward: the Noble,2797,-1,1,0,155,0,10,0,4,237000,127881,0
Complete the Noblegarden achievements listed below.,Noble Gardener,Title Reward: the Noble,2798,-1,0,0,155,0,10,0,5,237000,128575,0
Earn exalted status with and the right to represent every Horde race's faction in the Argent Tournament.,Exalted Argent Champion of the Horde,Title Reward: Crusader. Unlocks Crusader dailies at the Argent Tournament.,2816,-1,0,2771,14941,0,10,0,32,255132,129708,0
Earn exalted status with and the right to represent every Alliance race's faction in the Argent Tournament.,Exalted Argent Champion of the Alliance,Title Reward: Crusader. Unlocks Crusader dailies at the Argent Tournament.,2817,-1,1,2770,14941,0,10,0,19,255130,132638,0
Best a rider of every racial faction at the Argent Tournament.,Lance a Lot,,2836,-1,-1,0,14941,0,10,0,4,135128,127890,0
Flame Leviathan kills (Ulduar 10 player),Flame Leviathan kills (Ulduar 10 player),,2856,603,-1,0,14963,0,10,1,1,134155,129420,0
Razorscale kills (Ulduar 10 player),Razorscale kills (Ulduar 10 player),,2857,603,-1,0,14963,0,10,1,2,134155,130348,0
Ignis the Furnace Master kills (Ulduar 10 player),Ignis the Furnace Master kills (Ulduar 10 player),,2858,603,-1,0,14963,0,10,1,3,134155,132618,0
XT-002 Deconstructor kills (Ulduar 10 player),XT-002 Deconstructor kills (Ulduar 10 player),,2859,603,-1,0,14963,0,10,1,4,134155,129424,0
Assembly of Iron kills (Ulduar 10 player),Assembly of Iron kills (Ulduar 10 player),,2860,603,-1,0,14963,0,10,1,5,134155,128868,0
Kologarn kills (Ulduar 10 player),Kologarn kills (Ulduar 10 player),,2861,603,-1,0,14963,0,10,1,6,134155,132927,0
Hodir victories (Ulduar 10 player),Hodir victories (Ulduar 10 player),,2862,603,-1,0,14963,0,10,1,8,134155,128866,0
Thorim victories (Ulduar 10 player),Thorim victories (Ulduar 10 player),,2863,603,-1,0,14963,0,10,1,9,134155,129997,0
Freya victories (Ulduar 10 player),Freya victories (Ulduar 10 player),,2864,603,-1,0,14963,0,10,1,10,134155,132266,0
Mimiron victories (Ulduar 10 player),Mimiron victories (Ulduar 10 player),,2865,603,-1,0,14963,0,10,1,11,134155,129426,0
General Vezax kills (Ulduar 10 player),General Vezax kills (Ulduar 10 player),,2866,603,-1,0,14963,0,10,1,12,134155,128864,0
Algalon the Observer kills (Ulduar 10 player),Algalon the Observer kills (Ulduar 10 player),,2867,603,-1,0,14963,0,10,1,14,134155,132620,0
Auriaya kills (Ulduar 10 player),Auriaya kills (Ulduar 10 player),,2868,603,-1,0,14963,0,10,1,7,134155,132352,0
Yogg-Saron kills (Ulduar 10 player),Yogg-Saron kills (Ulduar 10 player),,2869,603,-1,0,14963,0,10,1,13,134155,129428,0
Emalon the Storm Watcher kills (Wintergrasp 10 player),Emalon the Storm Watcher kills (Wintergrasp 10 player),,2870,624,-1,0,14963,0,10,1,29,135836,132555,0
Flame Leviathan kills (Ulduar 25 player),Flame Leviathan kills (Ulduar 25 player),,2872,603,-1,0,14963,0,10,1,15,134155,132557,0
Razorscale kills (Ulduar 25 player),Razorscale kills (Ulduar 25 player),,2873,603,-1,0,14963,0,10,1,16,134155,129430,0
Ignis the Furnace Master kills (Ulduar 25 player),Ignis the Furnace Master kills (Ulduar 25 player),,2874,603,-1,0,14963,0,10,1,17,134155,125866,0
Kologarn kills (Ulduar 25 player),Kologarn kills (Ulduar 25 player),,2875,603,-1,0,14963,0,10,1,20,134155,130350,0
Mimiron victories (Ulduar 25 player),Mimiron victories (Ulduar 25 player),,2879,603,-1,0,14963,0,10,1,25,134155,126435,0
General Vezax kills (Ulduar 25 player),General Vezax kills (Ulduar 25 player),,2880,603,-1,0,14963,0,10,1,26,134155,126437,0
Algalon the Observer kills (Ulduar 25 player),Algalon the Observer kills (Ulduar 25 player),,2881,603,-1,0,14963,0,10,1,28,134155,128547,0
Auriaya kills (Ulduar 25 player),Auriaya kills (Ulduar 25 player),,2882,603,-1,0,14963,0,10,1,21,134155,129432,0
Yogg-Saron kills (Ulduar 25 player),Yogg-Saron kills (Ulduar 25 player),,2883,603,-1,0,14963,0,10,1,27,134155,128549,0
XT-002 Deconstructor kills (Ulduar 25 player),XT-002 Deconstructor kills (Ulduar 25 player),,2884,603,-1,0,14963,0,10,1,18,134155,129434,0
Assembly of Iron kills (Ulduar 25 player),Assembly of Iron kills (Ulduar 25 player),,2885,603,-1,0,14963,0,10,1,19,134155,132559,0
Defeat the bosses of The Siege area of Ulduar in 10-player mode.,The Siege of Ulduar (10 player),,2886,603,-1,0,14961,0,10,0,1,254106,132622,0
Defeat the bosses of The Siege area of Ulduar in 25-player mode.,The Siege of Ulduar (25 player),,2887,603,-1,0,14962,0,10,0,1,254106,132704,0
Defeat the bosses of The Antechamber area of Ulduar in 10-player mode.,The Antechamber of Ulduar (10 player),,2888,603,-1,0,14961,0,10,0,2,298677,129045,0
Defeat the bosses of The Antechamber area of Ulduar in 25-player mode.,The Antechamber of Ulduar (25 player),,2889,603,-1,0,14962,0,10,0,2,298677,129436,0
Defeat the Keeper bosses of Ulduar in 10-player mode.,The Keepers of Ulduar (10 player),,2890,603,-1,0,14961,0,10,0,3,254115,130341,0
Defeat the Keeper bosses of Ulduar in 25-player mode.,The Keepers of Ulduar (25 player),,2891,603,-1,0,14962,0,10,0,3,254115,128674,0
Defeat the bosses of The Descent into Madness area of Ulduar in 10-player mode.,The Descent into Madness (10 player),,2892,603,-1,0,14961,0,10,0,4,254105,125863,0
Defeat the bosses of The Descent into Madness area of Ulduar in 25-player mode.,The Descent into Madness (25 player),,2893,603,-1,0,14962,0,10,0,4,254105,129017,0
Defeat every boss in Ulduar in 10-player mode.,The Secrets of Ulduar (10 player),,2894,-1,-1,0,14961,0,25,0,5,254111,130352,0
Defeat every boss in Ulduar in 25-player mode.,The Secrets of Ulduar (25 player),,2895,-1,-1,0,14962,0,25,0,5,254111,132627,0
Defeat each boss in Ulduar in 10-player mode without allowing any raid member to die to that boss at any point during that raid lockout period.,Champion of Ulduar,Title Reward: Champion of Ulduar,2903,603,-1,0,14961,0,10,0,71,135969,129029,0
Defeat each boss in Ulduar in 25-player mode without allowing any raid member to die to that boss at any point during that raid lockout period.,Conqueror of Ulduar,Title Reward: Conqueror of Ulduar,2904,603,-1,0,14962,0,10,0,70,135986,129715,0
Defeat Flame Leviathan on the first try without anyone repairing their vehicle in 10-player mode.,Unbroken (10 player),,2905,603,-1,0,14961,0,10,0,7,134521,132561,0
Defeat Flame Leviathan on the first try without anyone repairing their vehicle in 25-player mode.,Unbroken (25 player),,2906,603,-1,0,14962,0,10,0,7,134521,128120,0
Defeat Flame Leviathan while in each of the following vehicles in 10-player mode.,Three Car Garage (10 player),,2907,603,-1,0,14961,0,10,0,8,132996,130357,0
Defeat Flame Leviathan while in each of the following vehicles in 25-player mode.,Three Car Garage (25 player),,2908,603,-1,0,14962,0,10,0,8,132996,128590,0
Destroy a Flame Leviathan Defense Turret in 10-player mode.,Take Out Those Turrets (10 player),,2909,603,-1,0,14961,0,10,0,9,254102,131450,0
Destroy a Flame Leviathan Defense Turret in 25-player mode.,Take Out Those Turrets (25 player),,2910,603,-1,0,14962,0,10,0,9,134285,128679,0
Defeat Flame Leviathan without causing a System Shutdown in 10-player mode.,Shutout (10 player),,2911,603,-1,0,14961,0,10,0,10,133860,132563,0
Defeat Flame Leviathan without causing a System Shutdown in 25-player mode.,Shutout (25 player),,2912,603,-1,0,14962,0,10,0,10,133860,126138,0
Defeat Flame Leviathan with at least 1 Orbital Defense System active in 10-player mode.,Orbital Bombardment (10 player),,2913,603,-1,0,14961,0,10,0,11,134336,128681,0
