Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Sindragosa kills (Icecrown 25 player)","Sindragosa kills (Icecrown 25 player)",,4683,-1,-1,0,15062,0,0,1,59,136243,133723,0
"Sindragosa kills (Heroic Icecrown 10 player)","Sindragosa kills (Heroic Icecrown 10 player)",,4684,-1,-1,0,15062,0,0,1,58,136243,133725,0
"Sindragosa kills (Heroic Icecrown 25 player)","Sindragosa kills (Heroic Icecrown 25 player)",,4685,-1,-1,0,15062,0,0,1,60,136243,133727,0
"Victories over the Lich King (Heroic Icecrown 10 player)","Victories over the Lich King (Heroic Icecrown 10 player)",,4686,-1,-1,0,15062,0,0,1,62,136243,133729,0
"Victories over the Lich King (Icecrown 25 player)","Victories over the Lich King (Icecrown 25 player)",,4687,-1,-1,0,15062,0,0,1,63,136243,133731,0
"Victories over the Lich King (Heroic Icecrown 25 player)","Victories over the Lich King (Heroic Icecrown 25 player)",,4688,-1,-1,0,15062,0,0,1,64,136243,133733,0
,"Bronjahm kills (Forge of Souls)",,4713,-1,-1,0,15062,0,0,5,1,136243,133395,0
,"Bronjahm kills (Heroic Forge of Souls)",,4714,-1,-1,0,15062,0,0,1,2,136243,133397,0
,"Devourer of Souls kills (Forge of Souls)",,4715,-1,-1,0,15062,0,0,1,3,136243,133399,0
,"Devourer of Souls kills (Heroic Forge of Souls)",,4716,-1,-1,0,15062,0,0,1,4,136243,133401,0
,"Forgemaster Garfrost kills (Pit of Saron)",,4717,-1,-1,0,15062,0,0,1,5,136243,133403,0
,"Ick and Krick kills (Pit of Saron)",,4718,-1,-1,0,15062,0,0,1,7,136243,133405,0
,"Ick and Krick kills (Heroic Pit of Saron)",,4719,-1,-1,0,15062,0,0,1,8,136243,133407,0
,"Scourgelord Tyrannus kills (Pit of Saron)",,4720,-1,-1,0,15062,0,0,1,9,136243,133409,0
,"Scourgelord Tyrannus kills (Heroic Pit of Saron)",,4721,-1,-1,0,15062,0,0,1,10,136243,133411,0
,"Falric kills (Halls of Reflection)",,4722,-1,-1,0,15062,0,0,1,11,136243,133413,0
,"Falric kills (Heroic Halls of Reflection)",,4723,-1,-1,0,15062,0,0,5,12,136243,133415,0
,"Marwyn kills (Halls of Reflection)",,4724,-1,-1,0,15062,0,0,1,13,136243,133417,0
,"Marwyn kills (Heroic Halls of Reflection)",,4725,-1,-1,0,15062,0,0,1,14,136243,133419,0
,"Lich King escapes (Halls of Reflection)",,4726,-1,-1,0,15062,0,0,1,15,136243,133421,0
,"Lich King escapes (Heroic Halls of Reflection)",,4727,-1,-1,0,15062,0,0,1,16,136243,133423,0
,"Forgemaster Garfrost kills (Heroic Pit of Saron)",,4728,-1,-1,0,15062,0,0,1,6,136243,133425,0
"Emblems of Triumph acquired","Emblems of Triumph acquired",,4729,-1,-1,0,130,0,0,1,6,136243,133427,0
"Emblems of Frost acquired","Emblems of Frost acquired",,4730,-1,-1,0,130,0,0,1,7,136243,133429,0
"Isle of Conquest Killing Blows","Isle of Conquest Killing Blows",,4777,-1,-1,0,137,0,0,1,15,136243,133611,0
"Isle of Conquest Honorable Kills","Isle of Conquest Honorable Kills",,4779,-1,-1,0,136,0,0,1,15,136243,133883,0
"Deaths in Trial of the Crusader","Deaths in Trial of the Crusader",,4780,-1,-1,0,125,0,0,1,14,136243,133439,0
"Deaths in Icecrown Citadel","Deaths in Icecrown Citadel",,4781,-1,-1,0,125,0,0,1,15,136243,133441,0
"Proud owner of the Vintage Green Brewfest Stein.","Green Brewfest Stein",,4782,-1,-1,0,81,1,0,0,194,133701,133974,0
"You assisted High Tinker Mekkatorque and the Gnomeregan Exiles in the recapture of Gnomeregan's surface.","Operation: Gnomeregan",,4786,-1,1,0,81,0,0,0,227,255139,133835,0
"You assisted Vol'jin in the final defeat of Zalazane, recapturing the Echo Isles for the Darkspear trolls.","Zalazane's Fall",,4790,-1,0,0,81,0,0,0,228,134177,133879,0
"Defeat Halion in The Ruby Sanctum in 25-player mode.","The Twilight Destroyer (25 player)",,4815,-1,-1,0,14922,0,10,0,268,136223,133431,0
"Defeat Halion in The Ruby Sanctum in 25-player Heroic mode.","Heroic: The Twilight Destroyer (25 player)",,4816,-1,-1,4815,14922,0,10,0,269,136223,133433,0
"Defeat Halion in The Ruby Sanctum in 10-player mode.","The Twilight Destroyer (10 player)",,4817,-1,-1,0,14922,0,10,0,266,136223,133435,0
"Defeat Halion in The Ruby Sanctum in 10-player Heroic mode.","Heroic: The Twilight Destroyer (10 player)",,4818,-1,-1,4817,14922,0,10,0,267,136223,133437,0
"Halion kills (Ruby Sanctum 25 player)","Halion kills (Ruby Sanctum 25 player)",,4820,-1,-1,0,15062,0,0,1,69,136243,133889,0
"Halion kills (Ruby Sanctum 10 player)","Halion kills (Ruby Sanctum 10 player)",,4821,-1,-1,0,15062,0,0,1,67,136243,133891,0
"Halion kills (Heroic Ruby Sanctum 10 player)","Halion kills (Heroic Ruby Sanctum 10 player)",,4822,-1,-1,0,15062,0,0,1,68,136243,133893,0
"Halion kills (Heroic Ruby Sanctum 25 player)","Halion kills (Heroic Ruby Sanctum 25 player)",,4823,-1,-1,0,15062,0,0,1,70,136243,133895,0
"Owner of the Starcraft II Collector's Edition Mini Thor pet.","Collector's Edition: Mini Thor",,4824,-1,-1,0,81,1,0,131072,106,254885,133569,0
"Explore Vashj'ir, revealing the covered areas of the world map.","Explore Vashj'ir",,4825,-1,-1,0,15069,0,10,0,1,409551,15675,0
"Reach level 85.","Level 85",,4826,-1,-1,13,92,0,10,12292,9,409544,15657,0
"Explore the following areas in Kalimdor and the Eastern Kingdoms to see the changes wrought by the Cataclysm.","Surveying the Damage",,4827,-1,-1,0,15069,0,10,0,6,135830,18347,0
"Obtain an X-53 Touring Rocket mount through the Recruit-a-Friend program.","Friends In Even Higher Places",,4832,-1,-1,0,81,1,0,131072,242,370664,14558,0
"Defeat Ascendant Lord Obsidius in Blackrock Caverns.","Blackrock Caverns",,4833,645,-1,0,15067,0,10,0,1,409594,14953,0
"Defeat Ozumat in Throne of the Tides.","Throne of the Tides",,4839,643,-1,0,15067,0,10,0,4,409600,14859,0
"Defeat Erudax in Grim Batol.","Grim Batol",,4840,670,-1,0,15067,0,10,0,13,409596,14862,0
"Defeat Rajh in Halls of Origination.","Halls of Origination",,4841,644,-1,0,15067,0,10,0,16,409597,16851,0
"Defeat the bosses in Blackwing Descent.","Blackwing Descent",,4842,669,-1,0,15068,0,10,0,1,254649,15624,0
"Complete the heroic Cataclysm dungeon achievements listed below.","Cataclysm Dungeon Hero",,4844,-1,-1,0,168,0,20,135168,22,391130,16679,0
"Complete every Cataclysm Dungeon achievement.","Glory of the Cataclysm Hero","Reward: Reins of the Volcanic Stone Drake",4845,-1,-1,0,168,0,25,143360,28,367599,16690,0
"Defeat High Priestess Azil in the Stonecore.","The Stonecore",,4846,725,-1,0,15067,0,10,0,7,409595,17303,0
"Defeat Asaad in the Vortex Pinnacle.","The Vortex Pinnacle",,4847,657,-1,0,15067,0,10,0,10,409599,17306,0
"Defeat Siamat, Lord of the South Wind in the Lost City of the Tol'vir.","Lost City of the Tol'vir",,4848,755,-1,0,15067,0,10,0,19,409598,15208,0
"Damage Nefarian below 50% health before he lands for the final confrontation and then defeat Nefarian in Blackwing Descent.","Keeping it in the Family",,4849,669,-1,0,15068,0,10,0,22,254650,15707,0
"Defeat the bosses in the Bastion of Twilight.","The Bastion of Twilight",,4850,671,-1,0,15068,0,10,0,2,425950,13128,0
"Defeat the bosses in Throne of the Four Winds.","Throne of the Four Winds",,4851,754,-1,0,15068,0,10,0,3,254501,12484,0
"Kill 6 Twilight Fiends in the Twilight Realm and then defeat Valiona and Theralion in the Bastion of Twilight.","Double Dragon",,4852,671,-1,0,15068,0,10,0,24,429379,18362,0
"Complete the Cataclysm raid achievements listed below.","Glory of the Cataclysm Raider","Reward: Reins of the Drake of the East Wind",4853,-1,-1,0,168,0,25,143360,30,133079,16591,0
"Find a rare artifact.","I Had It in My Hand","Title Reward: Assistant Professor",4854,-1,-1,0,15071,0,10,0,10,441140,15211,0
"Find 10 rare artifacts.","What was Briefly Yours is Now Mine","Title Reward: Associate Professor",4855,-1,-1,4854,15071,0,10,0,11,441144,17204,0
"Find 20 rare artifacts.","It Belongs in a Museum!","Title Reward: Professor",4856,-1,-1,4855,15071,0,10,0,12,441146,15293,0
"Obtain 150 skill points in archaeology.","Journeyman in Archaeology",,4857,-1,-1,0,15071,0,10,0,1,441139,15405,0
"Recover the following scepters from the various races of Azeroth.","Seven Scepters",,4858,-1,-1,0,15071,0,10,0,14,134903,16731,0
"Discover the following artifacts of the Dark Iron thanes.","Kings Under the Mountain",,4859,-1,-1,0,15071,0,10,0,18,236805,16740,0
"Obtain 525 skill points in all professions and secondary professions.","Working as a Team","Reward: Banner of Cooperation",4860,-1,-1,0,15080,0,10,28672,1,464483,16854,0
"Obtain one of the legendary weapons listed below.","We Are Legendary",,4861,-1,-1,0,15079,1,10,28672,10,236297,17195,0
"Explore Hyjal, revealing the covered areas of the world map.","Explore Hyjal",,4863,-1,-1,0,15069,0,10,0,2,409547,13691,0
"Explore Deepholm, revealing the covered areas of the world map.","Explore Deepholm",,4864,-1,-1,0,15069,0,10,0,3,409546,15367,0
"Explore Uldum, revealing the covered areas of the world map.","Explore Uldum",,4865,-1,-1,0,15069,0,10,0,4,409550,15497,0
"Explore Twilight Highlands, revealing the covered areas of the world map.","Explore Twilight Highlands",,4866,-1,-1,0,15069,0,10,0,5,409549,12809,0
"Explore the regions exposed by the Cataclysm.","Explore Cataclysm",,4868,-1,-1,0,97,0,25,131072,5,237588,12838,0
"Complete 130 quests in Vashj'ir.","Sinking into Vashj'ir",,4869,-1,1,0,15070,0,10,136,1,409605,14409,0
"Complete 115 quests in Mount Hyjal.","Coming Down the Mountain",,4870,-1,-1,0,15070,0,10,0,3,409602,16871,0
"Complete 110 quests in Deepholm.","Deep into Deepholm",,4871,-1,-1,0,15070,0,10,0,4,409601,14580,0
"Complete 105 quests in Uldum.","Unearthing Uldum",,4872,-1,-1,0,15070,0,10,0,5,409604,14583,0
"Complete 120 quests in Twilight Highlands.","Fading into Twilight",,4873,-1,1,0,15070,0,10,0,6,409603,12789,0
"Complete 100 daily quests in Tol Barad.","Breaking Out of Tol Barad",,4874,-1,-1,0,15070,0,10,136,8,409548,12792,0
"Complete the Cataclysm quest achievements listed below.","Loremaster of Cataclysm",,4875,-1,1,0,15070,0,10,131072,43,133738,17280,0
"Earn exalted status with the Earthen Ring.","The Earthen Ring",,4881,-1,-1,0,15072,0,10,0,1,456567,15281,0
"Earn exalted status with the Guardians of Hyjal.","The Guardians of Hyjal",,4882,-1,-1,0,15072,0,10,0,2,456570,15284,0
"Earn exalted status with Therazane.",Therazane,,4883,-1,-1,0,15072,0,10,0,3,456572,16980,0
"Earn exalted status with the Ramkahen Tol'vir.",Ramkahen,,4884,-1,-1,0,15072,0,10,0,6,456574,17355,0
"Earn exalted status with the Wildhammer Clan.","Wildhammer Clan",,4885,-1,1,0,15072,0,10,0,4,456575,17358,0
"Earn exalted status with the Dragonmaw Clan.","Dragonmaw Clan",,4886,-1,0,0,15072,0,10,0,5,456565,17361,0
"Destroyed one of each type of elemental rift during the Cataclysm launch event.","Tripping the Rifts",,4887,-1,-1,0,81,4,0,0,243,132886,16617,0
"Obtain a camel mount in Uldum (with just one hump).","One Hump or Two?",,4888,-1,-1,0,92,1,10,131072,68,454773,17759,0
"Complete 70 quests in Eastern Plaguelands.","Eastern Plaguelands Quests",,4892,-1,-1,0,14861,0,10,0,7,236760,12635,0
"Complete 45 quests in Western Plaguelands.","Western Plaguelands Quests",,4893,-1,-1,0,14861,0,10,0,17,236851,12638,0
"Complete 55 quests in Silverpine Forest.","Silverpine Forest Quests",,4894,-1,0,0,14861,0,10,136,15,236830,15529,0
"Complete 50 quests in Hillsbrad Foothills.","Hillsbrad Foothills Quests",,4895,-1,0,0,14861,0,10,0,9,236779,12641,0
"Complete 18 quests in Arathi Highlands.","Arathi Highlands Quests",,4896,-1,-1,0,14861,0,10,0,1,236712,12644,0
"Complete 30 quests in the Hinterlands.","Hinterlands Quests",,4897,-1,-1,0,14861,0,10,0,10,236780,12647,0
"Complete 40 quests in Wetlands.","Wetlands Quests",,4898,-1,1,0,14861,0,10,0,19,236853,152178,0
"Complete 45 quests in Loch Modan.","Loch Modan Quests",,4899,-1,1,0,14861,0,10,0,11,236808,16749,0
"Complete 35 quests in Badlands.","Badlands Quests",,4900,-1,-1,0,14861,0,10,0,2,236716,16770,0
"Complete 40 quests in Burning Steppes.","Burning Steppes Quests",,4901,-1,-1,0,14861,0,10,0,4,236734,13149,0
"Complete 40 quests in Redridge Mountains.","Redridge Mountains Quests",,4902,-1,1,0,14861,0,10,0,13,236814,12599,0
"Complete 35 quests in Westfall.","Westfall Quests",,4903,-1,1,0,14861,0,10,0,18,236852,17417,0
"Complete 25 quests in Swamp of Sorrows.","Swamp of Sorrows Quests",,4904,-1,-1,0,14861,0,10,0,16,236845,16773,0
"Complete 60 quests in the Cape of Stranglethorn.","Cape of Stranglethorn Quests",,4905,-1,-1,0,14861,0,10,0,5,236844,16776,0
"Complete 50 quests in Northern Stranglethorn.","Northern Stranglethorn Quests",,4906,-1,-1,0,14861,0,10,0,12,236844,19005,0
"Complete 45 quests in Duskwood.","Duskwood Quests",,4907,-1,1,0,14861,0,10,0,6,236757,151124,0
"Complete 50 quests in Ghostlands.","Ghostlands Quests",,4908,-1,0,0,14861,0,10,0,8,236765,19008,0
"Complete 35 quests in Blasted Lands.","Blasted Lands Quests",,4909,-1,-1,0,14861,0,10,0,3,236720,17682,0
"Complete 35 quests in Searing Gorge.","Searing Gorge Quests",,4910,-1,-1,0,14861,0,10,0,14,236815,18370,0
"Spend 50,000 gold on guildmember repairs.","It All Adds Up",,4913,-1,-1,0,15088,0,10,28672,2,413573,13977,0
"Obtain 525 skill points in two primary professions.","Working Around the Clock",,4914,-1,-1,735,169,2,10,0,8,132281,15411,0
"Obtain 525 skill points in Fishing, First Aid, Cooking, and Archaeology.","More Skills to Pay the Bills",,4915,-1,-1,730,169,0,10,0,10,134328,22621,0
"Obtain 525 skill points in cooking.","Illustrious Grand Master Cook",,4916,-1,-1,125,170,0,10,0,6,133971,15782,0
"Obtain 525 skill points in fishing.","Illustrious Grand Master Fisherman",,4917,-1,-1,130,171,0,10,0,6,136245,16761,0
"Obtain 525 skill points in first aid.","Illustrious Grand Master in First Aid",,4918,-1,-1,135,172,0,10,0,6,135966,19727,0
"Obtain 300 skill points in archaeology.","Artisan in Archaeology",,4920,-1,-1,4919,15071,0,10,0,3,441139,19849,0
"Obtain 375 skill points in archaeology.","Master in Archaeology",,4921,-1,-1,4920,15071,0,10,0,4,441139,15408,0
"Obtain 450 skill points in archaeology.","Grand Master in Archaeology",,4922,-1,-1,4921,15071,0,10,0,5,441139,13901,0
"Obtain 525 skill points in archaeology.","Illustrious Grand Master in Archaeology",,4923,-1,-1,4922,15071,0,10,0,6,441139,12497,0
"Obtain 525 skill points in a profession.","Professional Illustrious Grand Master",,4924,-1,-1,734,169,1,10,4096,6,134327,12508,0
"Complete 70 quests in Ashenvale.","Ashenvale Quests",,4925,-1,1,0,15081,0,10,0,1,236713,12491,0
"Complete 60 quests in Bloodmyst Isle.","Bloodmyst Isle Quests",,4926,-1,1,0,15081,0,10,0,4,236721,13005,0
"Complete 100 quests in Azshara.","Azshara Quests",,4927,-1,0,0,15081,0,10,0,3,236714,12521,0
"Complete 90 quests in Darkshore.","Darkshore Quests",,4928,-1,1,0,15081,0,10,0,5,236739,13152,0
"Complete 60 quests in Dustwallow Marsh.","Dustwallow Marsh Quests",,4929,-1,1,0,15081,0,10,0,7,236758,19011,0
"Complete 55 quests in Desolace.","Desolace Quests",,4930,-1,-1,0,15081,0,10,0,6,236742,17420,0
"Complete 55 quests in Felwood.","Felwood Quests",,4931,-1,-1,0,15081,0,10,0,9,236763,12455,0
"Complete 40 quests in Feralas.","Feralas Quests",,4932,-1,1,0,15081,0,10,0,10,236764,17820,0
"Complete 70 quests in Northern Barrens.","Northern Barrens Quests",,4933,-1,0,0,15081,0,10,0,12,236717,17697,0
"Complete 19 quests in Silithus.","Silithus Quests",,4934,-1,-1,0,15081,0,10,0,13,236829,12458,0
"Complete 40 quests in Tanaris.","Tanaris Quests",,4935,-1,-1,0,15081,0,10,0,18,236846,12461,0
"Complete 55 quests in Stonetalon Mountains.","Stonetalon Mountains Quests",,4936,-1,1,0,15081,0,10,0,14,236831,12464,0
"Complete 50 quests in Southern Barrens.","Southern Barrens Quests",,4937,-1,1,0,15081,0,10,0,16,236405,12467,0
"Complete 60 quests in Thousand Needles.","Thousand Needles Quests",,4938,-1,-1,0,15081,0,10,0,19,236848,19730,0
"Complete 41 quests in Un'Goro Crater.","Un'Goro Crater Quests",,4939,-1,-1,0,15081,0,10,0,20,236850,13042,0
"Complete 58 quests in Winterspring.","Winterspring Quests",,4940,-1,-1,0,15081,0,10,0,21,236854,13002,0
"Complete 100,000 quests.","That's a Lot of Turn Ins",,4947,-1,-1,5239,15077,0,10,28672,3,464068,19014,0
"Loot 200,000 gold from creatures.","Saving For A Rainy Day",,4948,-1,-1,5201,15088,0,10,28672,5,133787,19846,0
"Purchase all 8 guild bank tabs.","Guild Vault",,4949,-1,-1,5196,15088,0,10,28672,7,413587,13146,0
"Complete the classic dungeon achievements listed below in a guild group.","Guild Classic Dungeonmaster",,4950,-1,-1,0,15079,0,10,28672,1,135958,18373,0
"Earn the Challenger title on all of the classes below.","Guild Challengers",,4952,-1,-1,0,15091,0,10,94208,5,236540,17546,0
"Earn a 2200 rating in the arena with a team composed entirely of guild members.","Are You Not Entertained?",,4955,-1,-1,0,15091,1,10,61440,4,457927,18157,0
"Complete 5 dungeon quests.","5 Dungeon Quests Completed",,4956,-1,-1,0,96,0,10,136,16,236668,17558,0
"Complete 20 dungeon quests.","20 Dungeon Quests Completed",,4957,-1,-1,4956,96,0,10,136,17,236670,13917,0
"Complete the Ring of Blood, Amphitheater of Anguish and Crucible of Carnage.","The First Rule of Ring of Blood is You Don't Talk About Ring of Blood",,4958,-1,-1,1576,96,0,10,0,20,132334,18247,0
"Complete the jousting quests in Mount Hyjal up to and including Egg Wave.","Beware of the 'Unbeatable?' Pterodactyl",,4959,-1,-1,0,15070,0,10,0,9,135128,17619,0
"Complete the Crucible of Carnage quests in Twilight Highlands up to and including The Twilight Terror!","Round Three. Fight!",,4960,-1,-1,0,15070,0,10,0,22,133345,15038,0
"Complete the Coffer of Promise quests in Uldum up to and including Harrison Jones and the Temple of Uldum.","In a Thousand Years Even You Might be Worth Something",,4961,-1,-1,0,15070,0,10,0,20,133152,19216,0
